image_id,common_scores,residual_scores,common_std,residual_std,same_as_C,same_as_Mean
18115,"[0.45327779151909503, 0.4523076726639841, 0.4881809935309129, 0.3974209239145807, 0.4552204206797359, 0.47679948400044003, 0.3915831189671837, 0.46566705187829266]","[0.08099173520084482, 0.08490714753625558, 0.06523227585202691, 0.07298587590223626, 0.10140846436606452, 0.07876392741187319, 0.08750937884233342, 0.08655415392132029]",0.03277600407631204,0.010058834966341043,True,False
18159,"[0.4437243726001041, 0.5507934808383033, 0.5125477171867687, 0.5202516485278448, 0.5199982310599032, 0.49553590185926333, 0.5217574267557707, 0.47526571080059843]","[0.0965822125443101, 0.045757727664258445, 0.05065662271134317, 0.07472770666067068, 0.08680401329229388, 0.054371046623720706, 0.07430299439311568, 0.08770011588812168]",0.030864177542891485,0.01779891238734397,False,False
18170,"[0.5010567327201572, 0.40139668569874876, 0.4283323729430719, 0.4845195582899299, 0.4795581863767753, 0.4476502739426508, 0.4346095299688191, 0.51681141990995]","[0.07639629349525956, 0.07393507017476404, 0.06634815791476187, 0.07142414010530737, 0.07000573977773031, 0.08218917142333845, 0.07850083700260559, 0.06596697158567214]",0.037260955919056246,0.005387430368841933,False,False
18556,"[0.5696988925877321, 0.5519082689917378, 0.5374859744430169, 0.5194294306818333, 0.5700802316561073, 0.5236711310310607, 0.5488371165806206, 0.5479514581776739]","[0.09056885420885791, 0.09427031248336251, 0.047747858187368916, 0.07484887254395235, 0.08754323081490921, 0.08451358313818183, 0.11027665561589291, 0.03991724618293374]",0.017554134799996603,0.022274866196210188,False,False
18888,"[0.4193776160899349, 0.4639118100923496, 0.4343765932921788, 0.4678678993765081, 0.4693232680439142, 0.41388949932794034, 0.483491388385761, 0.4863452906519624]","[0.04866606302899859, 0.05699259563569504, 0.030311008196903067, 0.040926704369797146, 0.03677876565417753, 0.05496152234940365, 0.04234475335252802, 0.05227701315116538]",0.026524863825238797,0.008768689292429221,False,False
18960,"[0.4663678609413072, 0.5089395083622276, 0.4934228135462384, 0.5084214059276952, 0.47279932500851973, 0.469966597062879, 0.5067757138055837, 0.5503127774973702]","[0.05258358884917455, 0.07569516012319898, 0.05893962729353823, 0.07671987245044758, 0.10255648453049776, 0.09303897453170185, 0.08427781529603942, 0.02488282921940197]",0.02616842669083431,0.023248494379914934,False,False
19331,"[0.524908536756178, 0.5263544054886923, 0.5489675435818899, 0.5176164643601747, 0.5375131195048896, 0.5422600976114538, 0.5401214115515602, 0.5432633148907103]","[0.15987285674172716, 0.15020147863463337, 0.14078784872819639, 0.17095596684746603, 0.15810810208278755, 0.15929674821105833, 0.1697101709388661, 0.14201279073173972]",0.010169029634849861,0.010615736999160389,False,False
19471,"[0.5692127684557501, 0.5677575488807607, 0.5406227327694799, 0.5298861862912498, 0.5290229852019697, 0.4948639858849182, 0.5478799437439356, 0.5000741247333115]","[-0.0027200859995669888, 0.009066750480413785, 0.002433144270881031, -0.0012368878209019687, 0.013042552617861951, -0.0035057116538150766, 0.01890474105170311, 0.01631208647570055]",0.02582056603844124,0.00837451378368728,False,False
19593,"[0.418958945877022, 0.442751208789097, 0.46411455784811795, 0.4910871679118127, 0.4994956171471351, 0.5170850243960132, 0.5156495047632803, 0.4810821730776915]","[0.019429512304280826, 0.03237441249136776, 0.019370031104073863, 0.008900038458678275, 0.011854344787474, 0.026836925778235106, 0.036395131669949524, 0.022144289058719926]",0.03260415220288696,0.008846747993855063,True,False
19605,"[0.4579467672998172, 0.4458326712867431, 0.4837077004742781, 0.4598012324821227, 0.3961786026432036, 0.4634341663580194, 0.4282058522421366, 0.4824247309077116]","[0.07541641822007186, 0.07887595271041253, 0.06447566131205623, 0.06688541647592795, 0.07126927140862863, 0.0649473633195362, 0.05031936210523165, 0.026622800017536703]",0.02710613051436833,0.015717806714776062,False,False
20013,"[0.5033761993207366, 0.5098633603092453, 0.5300775772067041, 0.47821781253665296, 0.3775613301149918, 0.42465229735422044, 0.47507661352920916, 0.45463367446725134]","[0.05725766978689828, 0.08767109115649285, 0.07008964984661172, 0.12406694402530005, 0.1054215439439592, 0.06804199278790904, 0.0988085049799785, 0.08825138821321435]",0.046418982359955584,0.020564268211733516,True,False
20072,"[0.5256873023152527, 0.5086945928251962, 0.47685222694031926, 0.4796979155480955, 0.4328893209600263, 0.49733871166834714, 0.5296720031945981, 0.4586212196455819]","[0.20736470163026188, 0.21417047135605768, 0.19921890043430118, 0.2112423807301804, 0.22839166812518413, 0.2241445462116495, 0.20152453155796718, 0.23255480686766927]",0.03114912948818369,0.011590011237752431,False,False
20317,"[0.5455874761024213, 0.49396420025596444, 0.5379964831486617, 0.5144266041945684, 0.5447317060791184, 0.476751514363459, 0.4653184390464786, 0.4785698462322592]","[0.016536785722897233, 0.005951652981179122, 0.006003439458085016, 0.018131265768602252, 0.0005625429956593792, 0.012779647814246684, 0.01218833081638009, 0.016585546889408505]",0.030738644128613178,0.005880180559921217,False,False
20380,"[0.2800834694956258, 0.43124790533438495, 0.4133078089636438, 0.45190431783347984, 0.4558157148194701, 0.39296653318341634, 0.2742964058877979, 0.5406610963037219]","[0.02572248531452405, 0.030568170596434286, 0.0567210144221847, 0.043579458472958535, 0.030720320987965535, 0.03515943410524684, 0.008555218158025676, 0.02611050085433996]",0.08424408034126107,0.013145683005399051,False,False
20520,"[0.4634726037513712, 0.46773276162630517, 0.537665032361951, 0.4135720782271274, 0.5029325599988098, 0.5118952372677035, 0.544038775959464, 0.4956048651956416]","[0.14150781960015346, 0.15408221093692362, 0.1253673833416656, 0.14735207402537276, 0.13812379715112655, 0.1435435355875655, 0.12646956193781006, 0.1469999951202437]",0.04011734580391479,0.00945656798926332,False,False
20545,"[0.4194063400303443, 0.5319153438106441, 0.4609542582421987, 0.4764541574735017, 0.5236637846510912, 0.4271704197882094, 0.3997148815123632, 0.4226025938235261]","[0.19277148010116635, 0.15274661169067333, 0.18331704267057225, 0.18345819031646482, 0.1604551706396344, 0.17217990675108277, 0.19300905885065386, 0.1846073905045706]",0.04638695719818221,0.013803769083158694,False,False
20863,"[0.520758139312191, 0.4712250848315176, 0.4518101705864075, 0.47931138970183224, 0.4508153569492116, 0.46891974489907706, 0.47805209074516664, 0.5054317873373473]","[0.1519588900107347, 0.12613424349654712, 0.14555655451868255, 0.13378124897956295, 0.13609453269700234, 0.1367437950925094, 0.147834468293824, 0.13922785640721652]",0.022735081361208342,0.007840304591318145,True,True
20882,"[0.5435839459768144, 0.525453192993117, 0.5423005931595581, 0.5476120518692359, 0.5217100620772639, 0.5448096762860222, 0.5287063292800962, 0.522193145655901]","[0.1623164062503655, 0.17701118994542347, 0.17287352949866755, 0.16379168060791333, 0.1616273002342573, 0.18508368497732197, 0.18278287447321745, 0.16235462441720622]",0.010319993646823108,0.009129501429950584,True,False
20904,"[0.5637025575453132, 0.5418971070799696, 0.5574447221061631, 0.5776202334549687, 0.535572551023791, 0.5597368738961384, 0.5296883167903943, 0.5514827440375933]","[0.09013865689921872, 0.15517545389463563, 0.17934799279266728, 0.14931809557616746, 0.07127236751549995, 0.17989683739880385, 0.1451244455623083, 0.1782107617715817]",0.01480158272800769,0.0388131503192435,True,False
21295,"[0.5251816455568392, 0.5632533881121177, 0.5581890715210871, 0.5356226777931329, 0.5793230277297536, 0.5130764762839682, 0.5099759875147306, 0.5426393129883352]","[0.12181212537766942, 0.1037814889748279, 0.11864661823596459, 0.13830099234549226, 0.11693602194490359, 0.10558552782854161, 0.1197988525891032, 0.1089392706676019]",0.02313898108673738,0.010349081517219577,False,False
21414,"[0.5467160008320312, 0.528795935337806, 0.5553730880570005, 0.5110287716780938, 0.551441376234125, 0.541588777602575, 0.5316461091209095, 0.509478664059275]","[0.1601923244749332, 0.1464530804987669, 0.14515204734913284, 0.14558584437345418, 0.14725400469712002, 0.14845379005525144, 0.13982255147693354, 0.15635436721633095]",0.016354753688268074,0.006112939930161062,True,False
21436,"[0.5530584576359749, 0.5610663302535394, 0.5710360456559235, 0.4297878169817026, 0.5038461859262138, 0.5269009382069254, 0.5752472294863125, 0.5310108427908948]","[0.04617546477666777, 0.049814745757807824, 0.046037415290178255, 0.03936740846385816, 0.03687123279885252, 0.01689824817076941, 0.048874030244094605, 0.050337697529484166]",0.04464771265026153,0.010455728897565755,False,False
21558,"[0.5110194877079166, 0.48534366244079197, 0.505739908090798, 0.5301097455416195, 0.5270432408949849, 0.4944814572023658, 0.5064211863940478, 0.4926190490874671]","[0.1214736512072612, 0.13546881612230138, 0.14790942364566417, 0.11653794070533545, 0.15652150585576863, 0.17489861723502065, 0.15508072199089845, 0.14218997347254045]",0.01493776978900739,0.017981853860538403,False,False
21887,"[0.472089528890806, 0.4783584745469417, 0.44605958786720057, 0.5128800053888516, 0.518512083833914, 0.4799831706525486, 0.5155975560126441, 0.4978372583717642]","[0.04678001043051286, 0.04937297777651696, 0.06920727147817181, 0.09473739141991402, 0.11892697373261521, 0.12630330058217742, 0.10863306516454985, 0.10117492389241137]",0.023822995225827575,0.02871653473588806,False,False
22215,"[0.4938801051277323, 0.45974489275088215, 0.49175438268258653, 0.507972321360839, 0.5098014590421557, 0.505885016377471, 0.49337243428569355, 0.5132282265571979]","[0.06175186443318238, 0.05952981509143303, 0.06528386548157071, 0.06255922181118832, 0.07676219006215249, 0.07039977745969067, 0.05999741844851633, 0.07867731347770757]",0.01606589645938993,0.007054537893180536,True,True
22299,"[0.4668936898607127, 0.5373324380689821, 0.47695885367683866, 0.5062121736318843, 0.5159373939029203, 0.49980264125340923, 0.46428718317281714, 0.4600310873009681]","[0.0707474791598917, -0.006263847543419726, 0.08450519367187435, 0.09164595975899564, 0.10420875098274343, 0.06277052016404552, 0.11202448844581425, 0.061874639250215135]",0.02628769722125944,0.034446357551225465,False,False
22303,"[0.5314863500275173, 0.5142687857048827, 0.49712109970029306, 0.49096698354306345, 0.4907913253576479, 0.5102820953949124, 0.447322397106983, 0.43806485605510187]","[0.10129021407384027, 0.06145631537566168, 0.08426745198148933, 0.08736278262479291, 0.06085561928066158, 0.07162675107922112, 0.03897224271167461, 0.07627119407426938]",0.030191785569814958,0.017973413034346984,True,True
22452,"[0.4557864744418092, 0.5473135821032357, 0.3626775769864948, 0.4968510304688402, 0.48534870610881864, 0.47687888317130683, 0.509763066127464, 0.4875748119690919]","[0.07361429338784521, 0.02129452614489844, 0.022624817549596235, 0.031326907308410076, 0.038273538023387094, 0.05366809172583292, 0.03887486634095939, 0.04155653356567954]",0.050134641360094566,0.016008712026143606,False,False
22793,"[0.5020726554712078, 0.5138588679582892, 0.5153705672124556, 0.49319763858578136, 0.5336064115991428, 0.5256787415984677, 0.5201829315831804, 0.4915575664049013]","[0.16191600033883394, 0.15514309832902767, 0.1789512959787493, 0.1756613081621719, 0.17125655875188112, 0.1673594359187772, 0.12725202793382573, 0.19255377270924068]",0.014167159975139393,0.01813514587935827,False,False
22803,"[0.5380024587796681, 0.4814272443096037, 0.4559427044875545, 0.5118830204178946, 0.5440382883996043, 0.5294529180509737, 0.5492109930447564, 0.436985595560587]","[0.05919751002767798, 0.0733364443853047, 0.06324345347798105, 0.05822879173709339, 0.07631237793252144, 0.06976305715384988, 0.06611249617640269, 0.049698238029809216]",0.03999267049371336,0.008185574260782338,True,False
22924,"[0.4694375762346203, 0.48318535363308135, 0.46887455441412385, 0.5075402668600847, 0.46002774325302087, 0.4928612013993954, 0.49444023475779486, 0.5254463196587871]","[0.15424698727660838, 0.10311995657452733, 0.10698045762536341, 0.14235265642854827, 0.14148578319865818, 0.12489123420163172, 0.1356554454585283, 0.1299387209477793]",0.020507721915974764,0.016517908466377206,False,False
23314,"[0.5644961006190078, 0.5342038076826472, 0.5517732710670425, 0.5330056328968442, 0.5339302086186943, 0.5098892656657084, 0.5456837969121844, 0.5105145383907679]","[0.14711415984572138, 0.14766839656212416, 0.1303404358420669, 0.14369308901106015, 0.13328336919614142, 0.12457500128861115, 0.13270973004000358, 0.11392523223457549]",0.017677034818870854,0.010954140624842096,False,False
23445,"[0.5750966125246662, 0.5206652760717798, 0.5075730191690406, 0.519438289341737, 0.5649324742236062, 0.5244311076800545, 0.5040937834227295, 0.537662954739232]","[0.12373950853373245, 0.12546392706248177, 0.11003600392308992, 0.13509563180635348, 0.09031775969797523, 0.11451106190288042, 0.12486757577245367, 0.1317346011503104]",0.024218730498175498,0.013422532169569838,False,False
23479,"[0.5184587453791327, 0.3916951842276024, 0.47961511565363624, 0.5101188941842175, 0.5391127908264375, 0.5367749893724643, 0.48355328970959527, 0.5196094052247611]","[0.08476751827622853, 0.09125821093600744, 0.0843330423797427, 0.0684463028685138, 0.07683755507570686, 0.059320214209787864, 0.0696408508186054, 0.08044915032004313]",0.044819608480066685,0.00980505580760153,False,False
23623,"[0.3839689466053492, 0.4575238816861498, 0.33261329948267715, 0.4724063589307797, 0.465647486577245, 0.36680266699745945, 0.4102152840772351, 0.3122996259942713]","[0.045033694684123445, 0.03227380029481656, 0.028311232503483486, 0.03948024175990255, 0.046271130755699864, 0.05049612190911219, 0.056659063895706574, 0.04526146411775182]",0.05761589407982724,0.008702776603832027,False,False
23633,"[0.557488914639303, 0.4653782748957291, 0.5018456110167264, 0.5227818853452726, 0.5207999688113054, 0.5546565415162779, 0.4910316680969202, 0.5369951165249234]","[0.08022732595513961, 0.0871403936125245, 0.07686071719386488, 0.07634591045994173, 0.10320931879673607, 0.07451721764045835, 0.0775654432733818, 0.09987399396876306]",0.029677036060816737,0.010513141370505595,False,False
23642,"[0.40414235744719595, 0.44097696701499745, 0.5044378485988521, 0.48917712533343793, 0.5020449652493988, 0.4442091738809435, 0.41620833386627965, 0.4415524500034931]","[0.03963842480987787, 0.08157262651872066, 0.08895063507864454, 0.0617659806217018, 0.08174281459953683, 0.09356393358323456, 0.07096424437986291, 0.08841810992008485]",0.03607228489257831,0.016749423044156768,False,False
23803,"[0.5267359334031636, 0.5453026619090098, 0.5289509512616939, 0.5301671855697515, 0.5357344927955277, 0.5768374475367304, 0.5624152986827695, 0.4993823246762613]","[0.12858666315767653, 0.13446456605672416, 0.1154100585419297, 0.10849125063161642, 0.12250479773471565, 0.10875000666319579, 0.1238211673585162, 0.10641340091309914]",0.022147422666335816,0.009694121988381928,False,False
24062,"[0.5534778476848261, 0.4992547816604684, 0.47200518239683165, 0.493170141201043, 0.5323536438664181, 0.5305987414610469, 0.3871823042968745, 0.4290317549477907]","[0.03944979212700227, 0.016844990180386647, 0.011488455304403986, 0.03298932015756548, 0.021049084623331035, 0.03762668529083456, 0.056489633036163195, 0.036979793743532705]",0.05257607332636803,0.013609789779655017,False,False
24103,"[0.542192243826858, 0.5435142263806837, 0.49613705210444786, 0.4823842763536127, 0.5342744171603431, 0.5241141407045636, 0.5294806064723232, 0.5022202086247033]","[0.08075343787782088, 0.04932737312573777, 0.07617415137577327, 0.04947464353096396, 0.07025540841433225, 0.07128453037742274, 0.031006190241992103, 0.06255008541597544]",0.021367173064679414,0.015740094579052476,True,False
24306,"[0.47515582747404694, 0.48251238581718414, 0.46415189738449614, 0.480011660660073, 0.48772653585817594, 0.43916774551704624, 0.4771390510599613, 0.4902264578711619]","[0.0877534592480715, 0.07143300536423244, 0.08766569443388225, 0.09639173961463064, 0.09446836822164528, 0.0847850677851438, 0.08113699189349102, 0.08192927265292706]",0.015328423534876586,0.007405249200077494,False,False
24700,"[0.4931795114346775, 0.5279193796147846, 0.5310861662063668, 0.5415810163677883, 0.46655114290867467, 0.5336548266901152, 0.4560648389956117, 0.4878914435324956]","[0.060870617253887864, 0.12580831918594482, 0.12612708536306988, 0.11835694232793084, 0.06169106087009961, 0.10761427887893238, 0.07843244626459395, 0.05046638071296282]",0.030963508057103514,0.029659411349917116,False,False
24790,"[0.45351935972888735, 0.47068900103967215, 0.3636047464192341, 0.32733893820892124, 0.4827086734961188, 0.41816438088413876, 0.33629596395741057, 0.4895847959367694]","[0.025181271758744087, 0.032132295826141924, 0.0535603077285718, 0.029912115959993282, 0.023898135254348345, 0.05072509791535623, 0.04999153593717381, -0.00807367010724843]",0.06245263331818537,0.018912173478987465,False,False
25150,"[0.49746748448635664, 0.49182780550173516, 0.49018189197317286, 0.4935324707576795, 0.4999339460703429, 0.5251979549845338, 0.5044433943597391, 0.5141668425590465]","[0.12518458398534427, 0.10549731218591318, 0.10966136355729075, 0.1056737504099046, 0.08568035914249786, 0.10568323772491023, 0.10471241266274053, 0.11202814617215084]",0.011356326684375705,0.010174195091365228,False,False
25166,"[0.4822944868494269, 0.48683258821199615, 0.553294136365519, 0.5061063811947477, 0.5345940886032934, 0.5226238968879653, 0.49574648215207806, 0.5035288617542507]","[0.05430355579618332, 0.06212372017971213, 0.06103923385509495, 0.06194958892728267, 0.04604813869845549, 0.06848601870057994, 0.06878531521376799, 0.07078239193384622]",0.022912840558814093,0.007738760703878725,False,False
25339,"[0.5199297776851138, 0.4848375559041844, 0.48282444118638945, 0.5283338493001355, 0.53882367141074, 0.5302301855483743, 0.5030386935174996, 0.5212017547841807]","[0.06226933815430018, 0.06333554111244363, 0.0891412661677064, 0.0895638747907494, 0.08572158389679707, 0.07761195639823265, 0.06015800199389262, 0.09975045788260108]",0.01972836824867453,0.014008777289243275,False,False
25360,"[0.5552854802123645, 0.4734875507657569, 0.4877904855882772, 0.5424743638117867, 0.45599994077025496, 0.5802662477341842, 0.5190615570514355, 0.5638610869153602]","[0.13994021192275008, 0.11982293066740096, 0.14031980649354556, 0.1128125905641755, 0.10718868005404174, 0.13336095760026595, 0.11290479972646919, 0.12900016624911625]",0.04266468106092008,0.012144868684311113,False,False
25374,"[0.5374000312811955, 0.516339996207979, 0.5315723876963141, 0.5533425010559936, 0.5805923646152472, 0.5241807933193485, 0.5445814063793701, 0.514164244613077]","[0.12288003798759782, 0.06523998823242733, 0.07685872634893312, 0.0686234080855328, 0.04792506971648731, 0.1089684682368033, 0.024837069340083073, 0.11623256751446004]",0.020501047220020028,0.03242429312175252,True,False
25447,"[0.4811306831917387, 0.523936905851907, 0.5375405876739927, 0.525679347661739, 0.519052047629461, 0.5124658894990104, 0.5416388022456076, 0.5609810999988865]","[0.07824572074145936, 0.0877394050802931, 0.07523053602848725, 0.07354021222532989, 0.09042749340272803, 0.08983457368858723, 0.07614838578562616, 0.08524544638392165]",0.02192775364957341,0.006534383497129768,False,False
26070,"[0.5135306079097893, 0.4806648578063188, 0.418782441563315, 0.44362180693095354, 0.5273755729805742, 0.5287658652904019, 0.5180649793734429, 0.4860563876770786]","[0.023293123829767864, 0.012835336124969728, 0.03558342991163864, 0.04140554983257507, 0.02360740873399611, 0.06276029095272824, 0.07502927524702954, 0.06984449905687704]",0.03802203678489782,0.021991029116796245,True,False
26146,"[0.4954812329799051, 0.527341571417832, 0.5173774278166209, 0.5517614102206305, 0.4765680639329273, 0.5349855832187431, 0.538053899130639, 0.5691493050122591]","[0.10645173329916605, 0.09220370440621678, 0.10668789146682175, 0.10466556823946135, 0.07804517490978471, 0.09815466435897864, 0.09604417394578399, 0.07627100549029955]",0.02784260719271404,0.011280528930485097,False,False
26419,"[0.4710754073944732, 0.5366217493969514, 0.5899231134344523, 0.5470879216092351, 0.506594747983817, 0.46689840199063787, 0.48585859448544577, 0.5213744584444421]","[0.0657472293164248, 0.0901545227694272, 0.05658864877071497, 0.08874550014563526, 0.1109982461879302, 0.06664411593134159, 0.08967499584990805, 0.08313976860194519]",0.03922778538551898,0.016418262239939158,False,False
26519,"[0.38724339197691415, 0.3307742256273113, 0.4234274977653258, 0.5198369622955789, 0.3943043871249986, 0.4018182953224212, 0.358564597587325, 0.3962204234388068]","[0.022988201321321473, 0.0008995554753912019, 0.029331508646341892, -0.07294460120770327, 0.01678380319255767, -0.027660417736491694, 0.03487435635109937, 0.06869901514776326]",0.05197719956864131,0.04035388066559996,True,False
26535,"[0.42255759345746957, 0.4556683899852868, 0.42815429978991976, 0.4186315010944104, 0.4899448803738376, 0.49087916123516917, 0.5053279968885781, 0.47784876300366885]","[0.10682415388645078, 0.10533908874403929, 0.06382422865461472, 0.11498612168749578, 0.12242477634112334, 0.08365263012248743, 0.09535596420177103, 0.07514239472025143]",0.032325432596789626,0.018994372216787837,True,False
26749,"[0.56025152434658, 0.5398945927880753, 0.5337459344181085, 0.5500624993158236, 0.5353856553712661, 0.5568311685916653, 0.5537653752036629, 0.5564648955267846]","[0.1491183152922261, 0.14291814024263855, 0.11149681263277438, 0.1564139757851944, 0.1459159411445723, 0.154137898796961, 0.14775604340553555, 0.16041325558349928]",0.00977569698842624,0.014120893380313937,True,False
27131,"[0.4980477290879426, 0.3923664914076821, 0.40501854639299895, 0.44892032424041456, 0.45695832493209626, 0.5263791572771023, 0.4619094345588887, 0.4641586684892204]","[0.03672960569424861, 0.12242849653934094, 0.07378077833993679, 0.0592731929326894, 0.11408295200787241, 0.04559054838495809, 0.06912982207613717, 0.0981378121193032]",0.04110649206296874,0.029324177256623576,False,False
27196,"[0.48838795934278934, 0.5347536722523143, 0.5691422928816392, 0.5765510639545107, 0.5321627992584587, 0.5333479429349036, 0.5486675398991616, 0.5114902701129415]","[0.10125431268335736, 0.11024305672780002, 0.12729250161659195, 0.12873357461548862, 0.135806416397738, 0.1405194730031592, 0.15207877987720114, 0.10504932355156758]",0.02690010234885933,0.01691753250606153,False,False
27240,"[0.510584295757669, 0.47968966949110614, 0.49763301113406444, 0.4695311342449781, 0.5052807003305526, 0.512295379000721, 0.5144605578204556, 0.5079780414567231]","[0.07938018540533281, 0.05166256362217589, 0.0830584520750507, 0.07505111513728077, 0.07927764245394378, 0.07469423889306867, 0.08859564599969653, 0.08343831780011973]",0.015449511489596387,0.010455145286307392,True,True
27260,"[0.4983350708972132, 0.5031897572235885, 0.5160053355555942, 0.4846152083411639, 0.5139004781231598, 0.5517920329310824, 0.5144145942419607, 0.5155271418355913]","[0.07941677154801577, 0.06976668384544127, 0.06303470467692479, 0.06262474503294767, 0.05750199065110459, 0.06207592151367247, 0.056647955850494064, 0.03145108455632052]",0.018149424951294308,0.012867256958748692,False,False
27648,"[0.5609702223356007, 0.5253246135424098, 0.5146033628978586, 0.5513716400101838, 0.5482816436659516, 0.5387540307021487, 0.537585538530039, 0.5317031624014854]","[0.09904225190636753, 0.09449351916737808, 0.08521183844191135, 0.09744579151303889, 0.0904704262579401, 0.09650323622843485, 0.09995236875996508, 0.09931849107566731]",0.013955125719112327,0.0047905567433022414,False,False
27688,"[0.5043823535986929, 0.5037978933729622, 0.5290490656497024, 0.5096229628570608, 0.47320985784572644, 0.5019836263097098, 0.47133229026560974, 0.4669161524203613]","[0.11804349111490346, 0.09470323507235899, 0.055798664493448266, 0.010882243737870754, 0.01958172331858651, 0.022546382406892572, 0.07109483957602199, 0.04065465310861125]",0.020648955458748,0.03582032401040272,True,False
27781,"[0.4841607112073847, 0.5120278136906564, 0.48998154128487337, 0.4927178345722931, 0.5033296204989333, 0.5125174372245165, 0.5048290691342516, 0.5122236875094147]","[0.04047979695858448, 0.044381859312880086, 0.04581470202814762, 0.049248201118234886, 0.053005884609357665, 0.04752992678549162, 0.05428391498023658, 0.037374962209757855]",0.010440863792500572,0.005431306940353704,False,False
28157,"[0.5367253581461531, 0.5538857711890319, 0.5137148151891623, 0.5309345951687958, 0.5153556185102381, 0.5477139390122161, 0.5350849749525743, 0.5619059938573425]","[0.1535715230898477, 0.14247776216411157, 0.14642013934485182, 0.1693800677626457, 0.08063714469966012, 0.15390930142982623, 0.1305643898777989, 0.14618237187836622]",0.016091067535692966,0.024844937262838873,False,False
28253,"[0.5547922765606292, 0.4977878380530657, 0.5303127737699065, 0.5408031619848435, 0.5677727971699937, 0.5292760028699343, 0.4926155118626331, 0.4723588712668316]","[0.05661724678026327, 0.0633312342942935, 0.059612352423813866, 0.06261607984444775, 0.06573244000474185, 0.04593194102824797, 0.06511789749422503, 0.06971232003509205]",0.030716840540873556,0.00681384695574916,False,False
28276,"[0.4939231199331533, 0.47106706082838057, 0.5061308090277038, 0.5412000960813586, 0.4432945946657382, 0.5046749550815794, 0.5027987783647647, 0.507324610109479]","[0.09238230909344217, 0.07300592808475759, 0.12391381172876907, 0.10955276587187576, 0.04886103469315061, 0.10731201214000183, 0.07738186801636297, 0.11873048347815521]",0.026922349459438583,0.024193220159661404,False,False
28309,"[0.5171155032678488, 0.5418182737413357, 0.5529659457324045, 0.5475991185176916, 0.515954028722395, 0.5240961479845183, 0.5492037835086602, 0.5540538955652674]","[0.11208036123698889, 0.07395856755167517, 0.06713436453373706, 0.10231677077485159, 0.08036149954897158, 0.10691957942077687, 0.09462909638489461, 0.09753341187382902]",0.015121509133422964,0.015202331148249945,False,False
28511,"[0.5584593405738126, 0.5360231135129585, 0.474057795041121, 0.5516813283983788, 0.5392911434772878, 0.440138092027536, 0.4862354689393763, 0.546093660869032]","[-0.03166607508886274, 0.014320810095548347, 0.050599129438206485, -0.02002098343126932, 0.02031806726738119, 0.028457194231842356, 0.04567174409525185, -0.0012881623933911242]",0.040809172706845316,0.027532346999025643,False,False
28548,"[0.5305241125588351, 0.5282569943794058, 0.5253399319166396, 0.5690788900501551, 0.5492813657839868, 0.573231083902394, 0.546178759642149, 0.5740313084103943]","[0.07444921169685226, 0.061945486223052085, 0.04972482729933579, 0.07189813185205042, 0.07268983344483207, 0.07185261296386075, 0.07128135008662706, 0.07528822136676691]",0.01921724010977195,0.008099847495612602,True,True
28979,"[0.5465901936339856, 0.49702849807449795, 0.48455612174614254, 0.5232274656798312, 0.5622134866092339, 0.4910897020972836, 0.544022042401367, 0.5120114415866921]","[0.019438475829919803, 0.025660576121870442, 0.03692819009261014, 0.0355957155819211, 0.041771455255056114, 0.02817682161235278, 0.04404151012519804, 0.02333206247920131]",0.026832826084753285,0.008405997646432373,False,False
29018,"[0.48587621935765757, 0.5104624704922806, 0.5207353899295539, 0.4598533759505794, 0.5039441289243216, 0.43974606751958967, 0.5053984717182906, 0.4485909639279715]","[0.13054190234066054, 0.12066208723501667, 0.11311284247540883, 0.10034152312574215, 0.13187644421403968, 0.10363470681077572, 0.11946342096331547, 0.12222770542867521]",0.02894683597236895,0.010714782265001905,True,False
29179,"[0.5651067062601903, 0.5376838975764375, 0.5373216587648219, 0.5106985260992314, 0.5472378183367257, 0.5642353238165678, 0.5162069529061584, 0.5501488005956219]","[0.162923489659125, 0.17604987032128094, 0.14870667409796584, 0.17614027929332576, 0.15892266601165675, 0.1530380331924181, 0.16285545419362443, 0.18652514713164747]",0.018711542474797845,0.012044776942748006,True,False
29221,"[0.5527420031490999, 0.5215428042409654, 0.5205061814880053, 0.5238201864078398, 0.5048700332344835, 0.5291669082892944, 0.5321205804140737, 0.5078280948060415]","[0.09216482727254699, 0.09668614965494098, 0.08317964676948587, 0.10144990049169111, 0.09565782454868212, 0.09462446190223317, 0.07962154737573446, 0.09217518057092287]",0.013984196661930914,0.006732258392980834,False,False
29400,"[0.534911933040391, 0.46787115682758185, 0.5166062475681212, 0.5080857268191791, 0.4454828900158364, 0.4650608964813092, 0.48269283799970975, 0.4515284841306361]","[0.08086109489533744, 0.06882066414967564, 0.10413041230030791, 0.08006390147626319, 0.04034317889408247, 0.02703943704801967, 0.0726606340814153, 0.04907835036393471]",0.030401094415883987,0.0234102174623125,True,False
29511,"[0.5560467907637874, 0.5336306145460229, 0.5129723568127273, 0.5369323808184824, 0.5010891340199208, 0.5714823578629307, 0.5797820170491942, 0.5028234847802835]","[0.07094415850227777, 0.05693781885658447, 0.08169297036820347, 0.08209090645921334, 0.0647749748672393, 0.05715180435924183, 0.05798072407661191, 0.06936130170418288]",0.02834658536112069,0.009658154793531425,False,False
