method,image_id,CLIP_cosine,CLIP_forward_two_way,CLIP_top1,CLIP_top5,AlexNet5_forward_two_way,Inception_forward_two_way,PixCorr,SSIM
Mismatched-E-1,25360,0.5196804779864207,0.8356713426853707,0.0,0.0,0.845691382765531,0.7434869739478958,0.10717873206622854,0.19002408058812112
Mismatched-E-1,25374,0.43444069335740876,0.08016032064128256,0.0,0.0,0.3847695390781563,0.4228456913827655,0.08994648580765292,0.41070031146522773
Mismatched-E-1,25447,0.6103511361358307,0.9719438877755511,0.0,0.0,0.6913827655310621,0.9378757515030061,0.10713281865627955,0.19529027404718985
Mismatched-E-1,26070,0.547556139163184,0.6513026052104208,0.0,0.0,0.9979959919839679,0.9899799599198397,0.0772699268574056,0.12298251700577079
Mismatched-E-1,26146,0.7356826243423338,0.9979959919839679,0.0,1.0,0.8076152304609219,0.9939879759519038,-0.10450962884921651,0.18963861382689712
Mismatched-E-1,26419,0.5673446307330887,0.7394789579158316,0.0,0.0,0.9719438877755511,0.12424849699398798,0.5193748960083857,0.2671508264795493
Mismatched-E-1,26519,0.3845161897420321,0.35671342685370744,0.0,0.0,0.9498997995991983,0.9839679358717435,-0.009056046787900207,0.24980355766352985
Mismatched-E-1,26535,0.6479629986063675,0.9919839679358717,0.0,1.0,0.9418837675350702,0.9899799599198397,-0.03646442452542302,0.3688710223832807
Mismatched-E-1,26749,0.7500794417461569,0.9959919839679359,0.0,1.0,0.9919839679358717,0.9859719438877755,0.0947826001987754,0.5331785249104288
Mismatched-E-1,27131,0.7181400212795946,1.0,1.0,1.0,0.9819639278557114,0.9799599198396793,-0.05759726795484515,0.28158201737608024
Mismatched-E-1,27196,0.5421382141028556,0.8136272545090181,0.0,0.0,0.5871743486973948,0.9478957915831663,0.05852852992451858,0.2651726575821494
Mismatched-E-1,27240,0.6567242412390955,0.9919839679358717,0.0,1.0,0.9959919839679359,0.8657314629258517,0.08723295644764446,0.19455789960466235
Mismatched-E-1,27260,0.6393136990695454,0.9659318637274549,0.0,0.0,0.8777555110220441,0.9959919839679359,-0.03310314449978213,0.28551298726702673
Mismatched-E-1,27648,0.7575351399623977,0.9979959919839679,0.0,1.0,0.9879759519038076,0.9879759519038076,0.23887314335731247,0.2417495048437086
Mismatched-E-1,27688,0.6490663513854743,0.969939879759519,0.0,0.0,0.9579158316633266,0.8777555110220441,0.11062244992084067,0.060263086317722696
Mismatched-E-1,27781,0.512479876491319,0.5110220440881763,0.0,0.0,0.9819639278557114,0.11623246492985972,0.04130029036784854,0.34940244660304937
Mismatched-E-1,28157,0.5694268193708156,0.779559118236473,0.0,0.0,0.591182364729459,0.5270541082164328,-0.10131614697207621,0.2701434626885031
Mismatched-E-1,28253,0.5805474190199715,0.6172344689378757,0.0,0.0,0.8216432865731463,0.9719438877755511,0.480737637036324,0.23792471293909617
Mismatched-E-1,28276,0.5369056251135074,0.8537074148296593,0.0,0.0,0.9258517034068137,0.052104208416833664,0.26941217577275267,0.3328273593545492
Mismatched-E-1,28309,0.6977043899297595,0.9599198396793587,0.0,0.0,0.6633266533066132,0.9759519038076152,-0.011093074297477913,0.3756373762308972
Mismatched-E-1,28511,0.4536211700645635,0.11823647294589178,0.0,0.0,0.7675350701402806,0.7755511022044088,-0.10666015808651476,0.38574458223980757
Mismatched-E-1,28548,0.6815211127064029,0.9539078156312625,0.0,0.0,0.9639278557114228,0.9539078156312625,0.13027659655129298,0.31116981510965425
Mismatched-E-1,28979,0.5862815238421102,0.7775551102204409,0.0,0.0,0.8957915831663327,0.6653306613226453,-0.024205930065320992,0.12975066207929883
Mismatched-E-1,29018,0.4802989495520683,0.7274549098196392,0.0,0.0,0.8597194388777555,0.09218436873747494,-0.026465464858471448,0.4705641213046293
Mismatched-E-1,29179,0.8545483479568172,0.9939879759519038,0.0,1.0,1.0,0.9979959919839679,0.08539334444675718,0.5498550789015169
Mismatched-E-1,29221,0.7852472413985352,0.9979959919839679,0.0,1.0,0.9979959919839679,0.9959919839679359,0.20112460434003754,0.2235314069183873
Mismatched-E-1,29400,0.4812017513873657,0.7334669338677354,0.0,0.0,0.8537074148296593,0.9579158316633266,0.10952283615999879,0.21058112491015976
Mismatched-E-1,29511,0.5470980897910934,0.7755511022044088,0.0,0.0,0.9979959919839679,1.0,0.7156530411300314,0.772915634115785
Mismatched-E-1,29591,0.5254209155366518,0.7855711422845691,0.0,0.0,0.843687374749499,0.6372745490981964,0.2497087090182782,0.2053317864931781
Mismatched-E-1,29610,0.4031194404638792,0.9959919839679359,0.0,1.0,0.6613226452905812,0.9919839679358717,-0.04059245143549941,0.1382576911522391
Mismatched-E-1,29717,0.7443839711036987,0.9719438877755511,0.0,0.0,0.9839679358717435,0.9378757515030061,0.2692573389602155,0.3418230706757987
Mismatched-E-1,29815,0.8730368224652882,1.0,1.0,1.0,0.9659318637274549,0.9839679358717435,0.09433250996533077,0.5952537107155689
Mismatched-E-1,29831,0.5897236956253281,0.8156312625250501,0.0,0.0,0.8617234468937875,0.8316633266533067,0.19146002702677925,0.1643522266833382
Mismatched-E-1,29903,0.6171376545919842,0.9659318637274549,0.0,0.0,0.8336673346693386,0.5871743486973948,-0.12074538767769624,0.36212856334887655
Mismatched-E-1,29942,0.5032551537571418,0.43286573146292584,0.0,0.0,0.5511022044088176,0.5671342685370742,0.11598651311201134,0.24337165904394756
Mismatched-E-1,30016,0.4772146871808773,0.23647294589178355,0.0,0.0,0.9959919839679359,0.9458917835671342,0.09909575686060967,0.3877561321835972
Mismatched-E-1,30068,0.4975585339979126,0.23647294589178355,0.0,0.0,0.9298597194388778,0.9078156312625251,-0.11465821646501818,0.1120519907637706
Mismatched-E-1,30077,0.8333485091454504,0.9879759519038076,0.0,0.0,0.9659318637274549,0.9979959919839679,-0.05811300373532406,0.038851227674714876
Mismatched-E-1,30139,0.689181857766836,0.9899799599198397,0.0,0.0,0.9839679358717435,0.9438877755511023,0.1783358528692101,0.21683036043951043
Mismatched-E-1,30888,0.5391093118685948,0.9458917835671342,0.0,0.0,0.843687374749499,0.3907815631262525,-0.054960075557682564,0.2669931339072959
Mismatched-E-1,30961,0.8166929679155941,0.9979959919839679,0.0,1.0,0.9979959919839679,0.9979959919839679,0.3907079972284118,0.34655579263218367
Mismatched-E-1,31234,0.6749449852744889,0.9579158316633266,0.0,0.0,0.9879759519038076,0.9198396793587175,0.1072336680788696,0.12391569898178506
Mismatched-E-1,31244,0.4621073257246154,0.17234468937875752,0.0,0.0,0.8476953907815631,0.7254509018036072,0.014103266174244969,0.2624563202280393
Mismatched-E-1,31251,0.544447720257753,0.7114228456913828,0.0,0.0,0.9559118236472945,0.6332665330661322,-0.20718389454956176,0.16268615876814746
Mismatched-E-1,31280,0.6859056731324266,0.9539078156312625,0.0,0.0,1.0,0.9939879759519038,0.26876864365697745,0.3070580883711526
Mismatched-E-1,31503,0.6401090081614993,0.9679358717434869,0.0,0.0,0.8517034068136272,0.9899799599198397,-0.03451920376034655,0.22030479378336884
Mismatched-E-1,31776,0.6619099521108875,0.9959919839679359,0.0,1.0,0.9959919839679359,0.9899799599198397,0.3766393733938519,0.5452241812415077
Mismatched-E-1,32051,0.6300927813717964,1.0,1.0,1.0,0.9519038076152304,0.9859719438877755,0.08020627085927998,0.33673107651670187
Mismatched-E-1,32062,0.5805803319464254,0.8056112224448898,0.0,0.0,0.6112224448897795,0.9318637274549099,0.14276084721106658,0.2671314743318839
Mismatched-E-1,32140,0.8495007600255897,0.9899799599198397,0.0,0.0,1.0,0.9819639278557114,-0.3056160426829122,0.5407870624484542
Mismatched-E-1,32365,0.6276531069444082,0.9959919839679359,0.0,1.0,0.8036072144288577,0.9719438877755511,-0.20390748626717436,0.2493674873271085
Mismatched-E-1,32427,0.6116372704198874,0.9879759519038076,0.0,0.0,0.9859719438877755,0.4028056112224449,-0.01822935879338895,0.17025971146291444
Mismatched-E-1,32470,0.6832107858616983,0.8837675350701403,0.0,0.0,0.9318637274549099,0.1062124248496994,-0.033194373875881346,0.11756637937780312
Mismatched-E-1,32532,0.6189442057132478,0.9519038076152304,0.0,0.0,0.49298597194388777,0.8276553106212425,0.025360816747312064,0.11322319587303373
Mismatched-E-1,32630,0.7018310250404991,0.9659318637274549,0.0,0.0,0.9959919839679359,0.9959919839679359,-0.17080960228651226,0.2549279217677745
Mismatched-E-1,32680,0.7654454697300255,1.0,1.0,1.0,0.9759519038076152,0.9819639278557114,0.46171182140116507,0.5244260109683592
Mismatched-E-1,32697,0.7858021708213316,0.9759519038076152,0.0,0.0,0.9979959919839679,0.969939879759519,0.12363630712294661,0.3534576737499158
Mismatched-E-1,33057,0.5748825673740952,0.7915831663326653,0.0,0.0,0.7314629258517034,0.9078156312625251,0.059784405439012575,0.30076414711470173
Mismatched-E-1,33084,0.656097009323964,0.9859719438877755,0.0,0.0,0.9979959919839679,0.11422845691382766,-0.05611800568089502,0.14195063442644534
Mismatched-E-1,33123,0.6448463288622663,0.8637274549098196,0.0,0.0,0.4248496993987976,0.12625250501002003,0.21573637177908456,0.420430673698107
Mismatched-E-1,33256,0.5604363379104804,0.7194388777555111,0.0,0.0,0.8657314629258517,0.9959919839679359,0.06772758736330749,0.7192298206834915
Mismatched-E-1,33264,0.6700381546175194,0.9819639278557114,0.0,0.0,0.9799599198396793,0.8637274549098196,0.011394715331108207,0.17218873757898467
Mismatched-E-1,33336,0.6130464366050095,0.9278557114228457,0.0,0.0,0.9158316633266533,0.9659318637274549,0.01588246206550844,0.34959733750475186
Mismatched-E-1,33342,0.5593706837494323,0.8917835671342685,0.0,0.0,0.4168336673346693,1.0,0.284830919688739,0.27956724247703624
Mismatched-E-1,33512,0.5504086247269915,0.5410821643286573,0.0,0.0,0.6432865731462926,0.0781563126252505,0.3055369972171246,0.18204828825937644
Mismatched-E-1,33863,0.5822874375459083,0.935871743486974,0.0,0.0,1.0,0.9859719438877755,-0.01703810426449002,0.22997535973242772
Mismatched-E-1,33990,0.7909618642727646,0.9819639278557114,0.0,0.0,0.9719438877755511,0.49498997995991983,-0.09284390044879764,0.38716237688889366
Mismatched-E-1,34169,0.6828629408371271,0.9979959919839679,0.0,1.0,0.6192384769539078,0.9719438877755511,0.08359135306816995,0.20227254686294996
Mismatched-E-1,34198,0.6537886204089848,0.9018036072144289,0.0,0.0,0.7735470941883767,0.9779559118236473,0.07356077838607172,0.2908239621673784
Mismatched-E-1,34415,0.6972748945879034,0.9959919839679359,0.0,1.0,0.9779559118236473,0.9779559118236473,0.28320637232011864,0.1827670961146499
Mismatched-E-1,34509,0.5475562389317098,0.591182364729459,0.0,0.0,0.5270541082164328,0.4649298597194389,0.15390672397531335,0.1161684647463826
Mismatched-E-1,34565,0.6840494526926368,0.9599198396793587,0.0,0.0,0.9899799599198397,0.9819639278557114,-0.22277994318920044,0.5803766369597895
Mismatched-E-1,34854,0.8531179014211209,0.9919839679358717,0.0,1.0,0.969939879759519,0.9659318637274549,0.07761707562712222,0.48224653959280767
Mismatched-E-1,34998,0.6788026708939527,0.9939879759519038,0.0,1.0,0.9679358717434869,0.9959919839679359,0.04065674844717285,0.18772684912623663
Mismatched-E-1,35100,0.6626917703023704,0.9979959919839679,0.0,1.0,0.9799599198396793,0.9959919839679359,0.20269818676077275,0.3042158580296506
Mismatched-E-1,35119,0.5426419469268186,0.8356713426853707,0.0,0.0,0.8216432865731463,0.9539078156312625,0.1251380248007028,0.33315068018544
Mismatched-E-1,35131,0.6772671059905451,0.9278557114228457,0.0,0.0,0.9158316633266533,0.9619238476953907,0.033583332792320716,0.26587175119821443
Mismatched-E-1,35234,0.5747841968135612,0.6733466933867736,0.0,0.0,0.9559118236472945,0.8817635270541082,0.05569114005187134,0.14276179588851642
Mismatched-E-1,35269,0.5721476367041047,0.6292585170340681,0.0,0.0,0.8977955911823647,0.07214428857715431,-0.2331439291301783,0.3805728734642451
Mismatched-E-1,35281,0.48178789408729317,0.6392785571142284,0.0,0.0,0.9719438877755511,0.9158316633266533,0.28357156856568444,0.41223725440174996
Mismatched-E-1,35475,0.4030891846329169,0.9118236472945892,0.0,0.0,0.9859719438877755,0.9919839679358717,0.039732033090865225,0.16111746022653686
Mismatched-E-1,35600,0.6890763659648067,0.9539078156312625,0.0,0.0,0.9619238476953907,0.9659318637274549,-0.4010002573570933,0.43830925673697513
Mismatched-E-1,35613,0.6466363410333863,0.9418837675350702,0.0,0.0,0.8777555110220441,0.9799599198396793,0.04433813426589333,0.1881236258423753
Mismatched-E-1,35659,0.8257580461278398,0.9859719438877755,0.0,0.0,0.9258517034068137,0.9719438877755511,-0.022214911202482993,0.061063800692063956
Mismatched-E-1,35916,0.7686022410907816,0.9979959919839679,0.0,1.0,0.9819639278557114,0.9899799599198397,0.02158375185587145,0.10611009329309197
Mismatched-E-1,35964,0.5436096841569238,0.531062124248497,0.0,0.0,0.9879759519038076,0.7334669338677354,-0.07406462486174831,0.11443496119657581
Mismatched-E-1,36198,0.6186249141786231,0.9318637274549099,0.0,0.0,0.7695390781563126,0.5410821643286573,-0.03909661626457762,0.10552494333550674
Mismatched-E-1,36287,0.5165988375975029,0.6212424849699398,0.0,0.0,0.8096192384769539,0.9979959919839679,0.12147690730521893,0.1177642942168122
Mismatched-E-1,36543,0.7660949098840206,0.9498997995991983,0.0,0.0,0.9278557114228457,0.9839679358717435,0.021425167699901528,0.39482841925488243
Mismatched-E-1,36557,0.7778607257898922,0.9959919839679359,0.0,1.0,0.5591182364729459,0.8336673346693386,0.045704243184997884,0.21349935711433343
Mismatched-E-1,36992,0.6703379459746008,1.0,1.0,1.0,0.9679358717434869,0.9659318637274549,0.29093360770028076,0.4043253180910309
Mismatched-E-1,37034,0.4248096131313862,0.10020040080160321,0.0,0.0,0.6432865731462926,0.9519038076152304,0.21960529997400977,0.24070997591936796
Mismatched-E-1,37053,0.8836606099912094,1.0,1.0,1.0,0.9599198396793587,0.9939879759519038,-0.08026539999020223,0.37095066627375495
Mismatched-E-1,37255,0.3480800641324195,0.6913827655310621,0.0,0.0,0.7715430861723447,0.38877755511022044,0.03897381795710872,0.36651218719902084
Mismatched-E-1,37362,0.613258762038674,0.845691382765531,0.0,0.0,0.9719438877755511,0.9418837675350702,0.013361292100168088,0.1739727796365808
Mismatched-E-1,37406,0.5531735776510925,0.875751503006012,0.0,0.0,0.8396793587174348,0.3867735470941884,0.5936640418870055,0.5713212956702527
Mismatched-E-1,37505,0.5984814852213778,0.9899799599198397,0.0,0.0,0.9899799599198397,0.9739478957915831,0.24579831280948025,0.5378966796933934
Mismatched-E-1,37552,0.7395135686274192,0.9478957915831663,0.0,0.0,0.8917835671342685,0.9458917835671342,-0.11504537232945991,0.2908826144547446
Mismatched-E-1,37899,0.7298388715106262,0.9639278557114228,0.0,0.0,0.7855711422845691,0.39478957915831664,0.13983612938033108,0.14518094576609253
Mismatched-E-1,38091,0.41934057466433394,0.48096192384769537,0.0,0.0,0.9819639278557114,0.8817635270541082,0.16936721208205688,0.052147384912437
Mismatched-E-1,38194,0.6659181166795058,0.9138276553106213,0.0,0.0,0.905811623246493,0.8316633266533067,0.12116212547624479,0.2493174147339802
Mismatched-E-1,38375,0.5815675305874215,0.8096192384769539,0.0,0.0,0.8977955911823647,0.9098196392785571,0.28846691421690035,0.2843613460518184
Mismatched-E-1,38380,0.5919208877681515,0.7855711422845691,0.0,0.0,0.5470941883767535,0.7595190380761523,-0.03268448230426965,0.33379017628223834
Mismatched-E-1,38833,0.6985896522409913,0.9899799599198397,0.0,0.0,0.9899799599198397,0.9919839679358717,0.5808089997709691,0.2954837286235483
Mismatched-E-1,38887,0.7262768653987639,0.9919839679358717,0.0,1.0,0.9679358717434869,0.9779559118236473,0.0056746158913861975,0.3516407341590154
Mismatched-E-1,39183,0.5344363595037581,0.7474949899799599,0.0,0.0,0.9338677354709419,0.7354709418837675,0.2989394171481043,0.15551195062821502
Mismatched-E-1,39288,0.8017138467069722,0.9879759519038076,0.0,0.0,0.9619238476953907,0.9278557114228457,0.17008694664524807,0.25638205035030986
Mismatched-E-1,39384,0.4874705593020001,0.7194388777555111,0.0,0.0,0.9498997995991983,0.9859719438877755,0.020550586884006808,0.28121581498820375
Mismatched-E-1,39490,0.6189352747576446,0.9919839679358717,0.0,1.0,0.9378757515030061,0.22244488977955912,0.2642693225795286,0.2704215127188049
Mismatched-E-1,39557,0.5742030707654482,0.8617234468937875,0.0,0.0,0.8036072144288577,0.9519038076152304,0.01497060151805427,0.14994068210106035
Mismatched-E-1,39756,0.5253032490933398,0.3527054108216433,0.0,0.0,0.8657314629258517,0.9278557114228457,-0.0047862726906708905,0.48429953665841147
Mismatched-E-1,39793,0.5152359877346837,0.8557114228456913,0.0,0.0,0.8917835671342685,0.7214428857715431,0.10477473444834447,0.3080850703700064
Mismatched-E-1,39920,0.6450749102785971,0.9899799599198397,0.0,0.0,0.9579158316633266,0.9899799599198397,0.06823276194702697,0.42678561555286904
Mismatched-E-1,39986,0.5240555237176352,0.8957915831663327,0.0,0.0,0.8937875751503006,0.9939879759519038,0.02280259020494619,0.24671300111458236
Mismatched-E-1,40269,0.5173020686851661,0.8577154308617234,0.0,0.0,0.9418837675350702,0.9779559118236473,0.020409789675887923,0.31657903982824426
Mismatched-E-1,40756,0.6337830270029761,0.9919839679358717,0.0,1.0,0.8837675350701403,0.006012024048096192,0.16921857440212726,0.22459671827875172
Mismatched-E-1,40798,0.6413477978792664,0.9959919839679359,0.0,1.0,0.9579158316633266,1.0,0.12455341339907433,0.560511679095122
Mismatched-E-1,40819,0.7851059598498527,0.9879759519038076,0.0,0.0,0.9739478957915831,0.5751503006012024,0.2525641589950384,0.12153550121444293
Mismatched-E-1,40933,0.6625396416218615,0.9759519038076152,0.0,0.0,0.9839679358717435,0.9839679358717435,0.2304853415628577,0.13290220519408913
Mismatched-E-1,40990,0.587776199911184,0.8797595190380761,0.0,0.0,0.9859719438877755,0.9839679358717435,0.5054908078432689,0.5583027712935378
Mismatched-E-1,41120,0.6115957896491254,0.8236472945891784,0.0,0.0,0.3867735470941884,0.8877755511022044,-0.05581050068437218,0.026624861184337583
Mismatched-E-1,41402,0.6459515165961145,0.9679358717434869,0.0,0.0,0.9298597194388778,0.9859719438877755,0.14201841864601314,0.3902798867043536
Mismatched-E-1,41540,0.6328100846722353,0.9679358717434869,0.0,0.0,0.9979959919839679,1.0,0.5687997309957696,0.2527477291797607
Mismatched-E-1,41555,0.8195597199883915,0.9919839679358717,0.0,1.0,1.0,0.9378757515030061,0.35347593078641104,0.3383533681791806
Mismatched-E-1,41561,0.5431119490454767,0.4749498997995992,0.0,0.0,0.8697394789579158,0.9338677354709419,0.35291824751524353,0.4502351862528604
Mismatched-E-1,41592,0.6136705380755164,0.9639278557114228,0.0,0.0,0.9619238476953907,0.9779559118236473,0.13611555159522656,0.13921109903066092
Mismatched-E-1,41636,0.6861846250022181,0.9819639278557114,0.0,0.0,0.9178356713426854,0.19238476953907815,0.08813378640812733,0.2253000036288958
Mismatched-E-1,41640,0.5692988770715015,0.935871743486974,0.0,0.0,0.503006012024048,0.9979959919839679,-0.0024033572768370165,0.2969350187734101
Mismatched-E-1,41924,0.895169627753678,1.0,1.0,1.0,0.9799599198396793,1.0,-0.007025252605574527,0.6205528048275826
Mismatched-E-1,41976,0.7627971991056158,0.9959919839679359,0.0,1.0,0.9739478957915831,0.9959919839679359,0.08419490246669102,0.6001689317868691
Mismatched-E-1,42022,0.6577973151362274,0.9098196392785571,0.0,0.0,1.0,0.9178356713426854,0.06151502058690553,0.14765076462305615
Mismatched-E-1,42251,0.647194842792237,0.9719438877755511,0.0,0.0,0.9098196392785571,0.6513026052104208,0.23983962396868524,0.16370554560523912
Mismatched-E-1,42302,0.5888930970014696,0.905811623246493,0.0,0.0,0.49298597194388777,0.250501002004008,-0.07573266668864442,0.10700975469185839
Mismatched-E-1,42466,0.721675964769732,0.9939879759519038,0.0,1.0,1.0,1.0,0.1194087409364591,0.4478886468088155
Mismatched-E-1,42679,0.6390196210743142,0.969939879759519,0.0,0.0,0.8557114228456913,0.9859719438877755,-0.06686848876772883,0.23031312368277043
Mismatched-E-1,43065,0.5861320862869999,0.8717434869739479,0.0,0.0,0.9739478957915831,0.9739478957915831,0.2503363118470932,0.2231676677583229
Mismatched-E-1,43198,0.6014074996341983,0.8697394789579158,0.0,0.0,0.9919839679358717,0.36472945891783565,0.01230628626140333,0.1330960219825039
Mismatched-E-1,43211,0.7337987126075043,0.9859719438877755,0.0,0.0,0.9959919839679359,0.9899799599198397,0.4241545077547147,0.3625371326766923
Mismatched-E-1,43332,0.6065376589645359,0.9018036072144289,0.0,0.0,0.9599198396793587,0.533066132264529,0.09425800247814801,0.15708354068343033
Mismatched-E-1,43546,0.5252159117182471,0.8677354709418837,0.0,0.0,0.8216432865731463,0.9799599198396793,0.38473612528846884,0.33210647561015166
Mismatched-E-1,43584,0.5915416624538282,0.9679358717434869,0.0,0.0,1.0,0.49498997995991983,0.5458323359168477,0.5588199076494244
Mismatched-E-1,44248,0.6035371942574477,0.9418837675350702,0.0,0.0,0.8877755511022044,0.2665330661322645,0.08593076297049008,0.17202012579817486
Mismatched-E-1,44279,0.613677154714031,0.9639278557114228,0.0,0.0,0.751503006012024,0.33266533066132264,0.20130134631653301,0.44226004723515316
Mismatched-E-1,44360,0.614635173426259,0.9959919839679359,0.0,1.0,0.9078156312625251,0.9779559118236473,-0.07657252394724659,0.22922111721526015
Mismatched-E-1,44413,0.4032980413773012,0.5571142284569138,0.0,0.0,0.9979959919839679,0.9859719438877755,-0.09956041785895667,0.3251874584375072
Mismatched-E-1,44422,0.6715383362037745,0.9939879759519038,0.0,1.0,0.9899799599198397,0.9759519038076152,0.2189022618200444,0.2819781895722747
Mismatched-E-1,44903,0.5631047686088828,0.9318637274549099,0.0,0.0,0.9939879759519038,0.9919839679358717,0.04229192813762936,0.09609701612503689
Mismatched-E-1,44975,0.6287135692364836,0.9659318637274549,0.0,0.0,1.0,0.9979959919839679,0.17183355526920585,0.2945705423080522
Mismatched-E-1,45377,0.9055462037953155,1.0,1.0,1.0,0.9939879759519038,0.9899799599198397,0.33916555558822686,0.10822564753506181
Mismatched-E-1,45528,0.697252879638757,1.0,1.0,1.0,0.9779559118236473,0.8857715430861723,-0.031264015834808125,0.21653780037664008
Mismatched-E-1,45699,0.4831530971144907,0.3186372745490982,0.0,0.0,0.9759519038076152,0.3627254509018036,0.5345062414264096,0.37628444835520586
Mismatched-E-1,45952,0.4669869571367106,0.5410821643286573,0.0,0.0,0.31462925851703405,0.9078156312625251,-0.1782835983797266,0.14244728281569052
Mismatched-E-1,45987,0.7023447513843286,0.9979959919839679,0.0,1.0,0.7394789579158316,0.9659318637274549,0.03487431177885444,0.3894187423987532
Mismatched-E-1,46166,0.6665549135556472,0.9899799599198397,0.0,0.0,1.0,1.0,0.48259966406644617,0.19834099285374013
Mismatched-E-1,46276,0.502035372786075,0.8997995991983968,0.0,0.0,0.8977955911823647,0.5490981963927856,0.11141547267711704,0.4238984577952002
Mismatched-E-1,46403,0.7116263470144231,1.0,1.0,1.0,0.9879759519038076,0.9318637274549099,0.12018325424631413,0.12154827509150856
Mismatched-E-1,46524,0.34830713960489035,0.018036072144288578,0.0,0.0,0.7394789579158316,0.42084168336673344,-0.015092585733236092,0.5089360049418792
Mismatched-E-1,46653,0.5532336846596733,0.8897795591182365,0.0,0.0,0.627254509018036,0.8076152304609219,-0.03149523240345204,0.03439352871286191
Mismatched-E-1,47030,0.5967141145719377,0.8777555110220441,0.0,0.0,0.9719438877755511,0.6693386773547094,0.263431390869118,0.18297538974476704
Mismatched-E-1,47086,0.5349021988369185,0.4468937875751503,0.0,0.0,0.8997995991983968,0.11422845691382766,0.06043818583094451,0.2521526173069492
Mismatched-E-1,47093,0.5516556693443506,0.8617234468937875,0.0,0.0,0.717434869739479,0.49298597194388777,0.22468297283557914,0.19225377966247825
Mismatched-E-1,47122,0.9111321743509906,1.0,1.0,1.0,0.9338677354709419,0.9879759519038076,0.1687634709982123,0.09962796400563392
Mismatched-E-1,47125,0.5818562677594705,0.9759519038076152,0.0,0.0,0.7234468937875751,0.9258517034068137,0.05578725010428187,0.1886240357212509
Mismatched-E-1,47331,0.6932434007594588,0.9919839679358717,0.0,1.0,0.9979959919839679,0.45090180360721444,0.09959380335650053,0.34583431071011134
Mismatched-E-1,47471,0.7264955372493285,0.9458917835671342,0.0,0.0,0.9438877755511023,0.935871743486974,-0.11265530312436978,0.28421688448604043
Mismatched-E-1,47583,0.565038251899349,0.7535070140280561,0.0,0.0,0.9238476953907816,0.9839679358717435,-0.09418997516090256,0.2379275187108718
Mismatched-E-1,47744,0.7810545044943769,1.0,1.0,1.0,0.9839679358717435,1.0,-0.399728820705626,0.24258087220955402
Mismatched-E-1,47907,0.36643802044349494,0.028056112224448898,0.0,0.0,0.779559118236473,0.8797595190380761,0.16460025569863343,0.3056825140661159
Mismatched-E-1,48376,0.8500901374543346,1.0,1.0,1.0,0.9959919839679359,1.0,0.43458595680635276,0.367467501480987
Mismatched-E-1,48655,0.5582868549594535,0.8376753507014028,0.0,0.0,0.9899799599198397,1.0,0.34129484378340047,0.20266644168806586
Mismatched-E-1,48911,0.5700138703607363,0.7655310621242485,0.0,0.0,0.7414829659318637,0.9799599198396793,0.31544868321823,0.1666792698901364
Mismatched-E-1,49170,0.8384720719119255,0.9979959919839679,0.0,1.0,0.9639278557114228,0.9899799599198397,-0.041291381028481,0.11560001911479727
Mismatched-E-1,49195,0.6202613850359969,0.9438877755511023,0.0,0.0,0.9759519038076152,0.6292585170340681,0.08609305492319463,0.38256629095335076
Mismatched-E-1,49256,0.5270981367467218,0.5290581162324649,0.0,0.0,0.8416833667334669,0.7875751503006012,0.019506597411393482,0.4637131038014049
Mismatched-E-1,49315,0.6378695104381797,0.9939879759519038,0.0,1.0,0.6953907815631263,0.9659318637274549,-0.03002695107588531,0.27175644659041465
Mismatched-E-1,49474,0.8417958030043247,0.9939879759519038,0.0,1.0,1.0,1.0,0.15296667284589505,0.19037707150511712
Mismatched-E-1,49475,0.7463412306563557,0.9919839679358717,0.0,1.0,0.9218436873747495,0.9238476953907816,0.051635759188404996,0.2542849033410827
Mismatched-E-1,49678,0.6713839429490109,0.9979959919839679,0.0,1.0,0.9198396793587175,0.7294589178356713,0.09261422079674983,0.14936257076120915
Mismatched-E-1,49702,0.5776016686486753,0.6593186372745491,0.0,0.0,0.9018036072144289,0.43887775551102204,0.07044904308328698,0.3074847739358171
Mismatched-E-1,49760,0.6582208501590623,0.9739478957915831,0.0,0.0,0.9899799599198397,0.4408817635270541,0.004129507547323942,0.38560342807271
Mismatched-E-1,50203,0.6095610695800848,0.9799599198396793,0.0,0.0,0.8797595190380761,0.9919839679358717,0.04567077320806729,0.14453566978324237
Mismatched-E-1,50210,0.492408799640727,0.8857715430861723,0.0,0.0,0.8657314629258517,0.9879759519038076,0.31263933502152125,0.27313559304187823
Mismatched-E-1,50622,0.6476917404339215,1.0,1.0,1.0,0.9979959919839679,0.9979959919839679,0.34520747441888006,0.5406515069073126
Mismatched-E-1,50708,0.6485559827371419,0.8997995991983968,0.0,0.0,1.0,0.9418837675350702,0.08803783742610487,0.2046752303289008
Mismatched-E-1,50739,0.6074499390103482,0.9378757515030061,0.0,0.0,0.9318637274549099,0.9939879759519038,0.01090564212500871,0.19168637650245082
Mismatched-E-1,50850,0.6411078807506915,0.9879759519038076,0.0,0.0,0.9959919839679359,0.9879759519038076,0.43750651911000077,0.46355493031086803
Mismatched-E-1,51008,0.7436820372699904,0.9879759519038076,0.0,0.0,0.8036072144288577,0.9919839679358717,-0.05897838074675434,0.3972809402281363
Mismatched-E-1,51227,0.8275398569507829,0.9959919839679359,0.0,1.0,0.6793587174348698,0.9278557114228457,0.1617055497234946,0.11508247171655735
