image_id,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,CLIP_cosine,EfficientNet,SwAV
17795,0.563654493509614,0.47731778956287213,92.08416833667334,89.57915831663327,98.29659318637275,98.39679358717434,0.6106234788894653,0.4656137360430128,0.39264397143467034
17843,-0.07534775403374151,0.4928053922693536,64.92985971943888,76.35270541082164,95.39078156312625,93.18637274549098,0.6463396549224854,0.7794445975290537,0.4335757238277368
17865,0.4643557870860787,0.6355932130390523,99.79959919839679,99.79959919839679,99.6993987975952,97.79559118236472,0.7724310159683228,0.5054927465123707,0.2997989146927044
17946,0.10148259636202989,0.18615163868054999,97.1943887775551,86.87374749498998,38.47695390781563,93.9879759519038,0.6327974796295166,0.9670869743894618,0.5013208511533864
17987,-0.0637611332120479,0.2057216790900731,48.69739478957916,98.59719438877755,89.07815631262525,90.1803607214429,0.6073503494262695,0.8744263575642368,0.4119555005682875
18115,0.011182103568848682,0.3885713289431093,24.04809619238477,53.2064128256513,98.99799599198397,88.17635270541082,0.5106130838394165,0.7744987057482496,0.5339878034038279
18159,0.0663493082180031,0.2540423758989814,99.49899799599199,99.79959919839679,98.79759519038076,99.6993987975952,0.6531299352645874,0.8590628781551398,0.3700247553766271
18170,-0.10488531225503943,0.2195648001641869,76.55310621242485,89.47895791583167,99.29859719438878,77.85571142284569,0.5915960073471069,0.8013165430728321,0.4913252438634765
18556,-0.1449811319285659,0.21399899185470916,57.214428857715426,96.59318637274549,94.48897795591182,71.34268537074148,0.6264599561691284,0.8024052699180879,0.4693964628728726
18888,-0.02251066113431221,0.279985770169648,80.36072144288578,96.19238476953907,99.79959919839679,47.89579158316633,0.5349836349487305,0.603771893369512,0.3656782644948869
18960,-0.04725747874109544,0.2714443547377444,22.44488977955912,94.78957915831663,98.09619238476954,99.6993987975952,0.7070338726043701,0.7040937918144476,0.4237260105008683
19331,0.28882661528153725,0.3150140979436802,70.94188376753507,96.6933867735471,76.25250501002003,91.88376753507013,0.6624768972396851,0.8337631032112456,0.400272223273988
19471,-0.10223556100308948,0.14231363807940778,64.22845691382766,79.25851703406815,53.607214428857716,76.05210420841684,0.5328015089035034,0.884454815622699,0.48180889984558267
19593,0.1826152365760606,0.12601310482282646,92.48496993987976,92.48496993987976,77.35470941883767,33.366733466933866,0.3837798237800598,0.8639197957140272,0.4923229453015275
19605,-0.12354907312200789,0.122366845334195,64.02805611222445,95.19038076152304,43.587174348697395,50.60120240480962,0.40729188919067383,0.8527964653344087,0.46505837443722414
20013,0.1311414088375342,0.1810735444941589,76.15230460921845,96.39278557114228,96.49298597194388,98.99799599198397,0.6169895529747009,0.6527605061227066,0.4041408365064235
20072,0.0418845663082957,0.32834945150236994,66.73346693386773,77.25450901803607,99.49899799599199,97.89579158316633,0.5935783386230469,0.5990842532387182,0.374080670291646
20317,0.054030380628971614,0.13760282905074447,78.2565130260521,83.26653306613227,99.19839679358716,99.29859719438878,0.6906000971794128,0.8616754189758381,0.5336713700941998
20380,-0.04301834697674009,0.18114685159459593,63.42685370741483,93.18637274549098,88.37675350701403,37.97595190380761,0.4328750967979431,0.9127233080880645,0.5623773483804582
20520,0.062285529432265625,0.24852323035823914,66.43286573146293,96.8937875751503,98.89779559118236,99.09819639278557,0.7359923124313354,0.6238087566011907,0.47259187023945537
20545,0.1767340213257151,0.43722706176590376,21.64328657314629,84.76953907815631,97.39478957915831,98.49699398797594,0.7495391368865967,0.5968673945203204,0.5457472057576915
20863,0.28225184693576,0.22387257429743226,93.88777555110221,98.89779559118236,99.49899799599197,98.59719438877755,0.6833483576774597,0.6753867835315616,0.4320036020697405
20882,0.04711628513604496,0.4940740429388626,86.47294589178357,97.99599198396794,96.59318637274549,98.39679358717434,0.8022651076316833,0.5320830563666628,0.47441393341716526
20904,0.05390534564632249,0.11323377227500489,57.71543086172345,89.97995991983967,68.23647294589179,88.97795591182364,0.6018215417861938,0.9758103624893849,0.6901562866826554
21295,0.021690311469554496,0.5156513084966493,94.58917835671343,98.99799599198397,98.59719438877755,92.18436873747495,0.7098860740661621,0.5428942133242318,0.27413062979026387
21414,-0.05865114515880519,0.23492338585281186,74.4488977955912,98.39679358717436,98.79759519038076,99.39879759519039,0.8447476625442505,0.7326468078834956,0.38864777438872344
21436,0.4391886817542181,0.27571167615276937,94.18837675350701,81.86372745490982,92.68537074148296,80.96192384769539,0.6159468293190002,0.7198535441218332,0.37308704068926174
21558,0.06810652153570479,0.41285280560654203,91.48296593186373,79.75951903807615,87.374749498998,69.73947895791584,0.6032159328460693,0.8097311426385401,0.4399896581698533
21887,-0.06931275278815244,0.12947667388865627,72.74549098196393,86.27254509018036,98.69739478957916,98.39679358717434,0.6718809604644775,0.6874850074392999,0.33844582052834327
22215,0.06869217019589909,0.32957312477464407,24.549098196392787,15.6312625250501,60.72144288577154,52.20440881763527,0.5328092575073242,0.9966665275665072,0.6352456934406431
22299,0.244966847540589,0.6389946488771097,99.19839679358716,99.6993987975952,98.09619238476954,98.69739478957916,0.6954185366630554,0.3598480445472946,0.29872465883408345
22303,0.09528189858374482,0.223332942821927,79.15831663326654,91.38276553106212,85.87174348697394,75.65130260521042,0.622544527053833,0.8064559518641856,0.38848774745584647
22452,0.06480418862618002,0.2020866386088087,90.08016032064128,96.99398797595191,91.08216432865731,99.59919839679358,0.6093423962593079,0.88257619683953,0.3995820072582286
22793,0.16800308462877986,0.2303410606809185,96.9939879759519,98.29659318637275,99.59919839679358,99.49899799599199,0.7556697726249695,0.6491357236597493,0.46077272045192946
22803,-0.012202842696529456,0.0561368803077943,82.66533066132264,77.75551102204409,91.98396793587175,60.62124248496994,0.5543076992034912,0.9086961715847528,0.5487949932631078
22924,0.5543105744479031,0.6398531518628408,95.89178356713427,92.88577154308618,92.58517034068136,93.48697394789579,0.6194888353347778,0.7657529984482143,0.4383235108867671
23314,0.22551312882848665,0.2835501084887274,69.93987975951904,91.38276553106212,98.89779559118236,98.29659318637275,0.766299307346344,0.6077971706015235,0.31107248776664803
23445,0.18556469219600463,0.3363837263407472,83.16633266533066,68.23647294589179,95.19038076152304,95.69138276553106,0.727703869342804,0.7670572398621327,0.5189386569269032
23479,0.020761782899889426,0.1352354173586916,69.3386773547094,91.68336673346693,98.29659318637275,99.6993987975952,0.6567524671554565,0.7190994839724283,0.4368692089656763
23623,0.1738100750330474,0.1350405467455278,50.50100200400801,96.69338677354709,98.89779559118236,5.110220440881764,0.35219427943229675,0.8660703529223035,0.470832168892362
23633,-0.1639820579966072,0.15666851061950726,70.54108216432866,76.65330661322645,95.59118236472946,65.83166332665331,0.519817590713501,0.8752561556293436,0.5589242045133931
23642,0.13249656730967388,0.42480727567627063,39.37875751503006,96.19238476953907,84.86973947895791,77.75551102204409,0.6153682470321655,0.9213797662590149,0.5450748322398885
23803,-0.07122676837375255,0.33360103134061553,78.45691382765531,89.77955911823648,95.89178356713427,99.6993987975952,0.8482686877250671,0.563879987892562,0.2840775605258611
24062,0.1351117655461232,0.18205085236691437,86.17234468937875,81.96392785571143,76.85370741482966,93.9879759519038,0.6087307333946228,0.97924566574,0.47280237383144447
24103,0.1381039397344241,0.23409945057952386,97.39478957915831,91.38276553106212,90.8817635270541,81.2625250501002,0.614362895488739,0.938290258171426,0.638195798188407
24306,0.17234270953107186,0.31580287189122447,85.87174348697394,95.59118236472946,58.41683366733467,98.99799599198397,0.7486202716827393,0.944716542252469,0.4355086395079368
24700,0.02065944236268402,0.30338598124469407,76.65330661322645,82.36472945891784,55.410821643286575,92.38476953907815,0.692556619644165,0.7385897482248943,0.4704461895894134
24790,-0.006629355388456503,0.3245123817684126,30.661322645290582,88.97795591182364,97.49498997995991,60.42084168336673,0.48314738273620605,0.7833384201964403,0.48229154591683093
25150,0.19445807664830927,0.3288794098574265,98.59719438877755,98.79759519038076,99.59919839679358,99.6993987975952,0.6343815326690674,0.5489122675136187,0.29495834384127073
25166,0.09103731760963951,0.6046710285563559,83.06613226452906,90.6813627254509,84.2685370741483,78.95791583166333,0.5880337953567505,0.8201531664185477,0.3707779518989258
25339,0.05711982098708356,0.3605971313844083,84.46893787575151,78.95791583166331,95.79158316633267,94.68937875751503,0.7183173894882202,0.550992221077653,0.5381398599275985
25360,0.05574839495109908,0.19046821480695786,66.93386773547095,74.44889779559118,81.2625250501002,94.48897795591182,0.6205152869224548,0.9514139341997434,0.6295671021891016
