image_id,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,CLIP_cosine,EfficientNet,SwAV
17651,-0.001962125972240776,0.23962034492751869,76.05210420841684,86.17234468937876,93.28657314629258,94.98997995991985,0.5175306797027588,0.7397827124681711,0.4403728102045274
17795,0.585988775901414,0.48157983357934986,96.59318637274549,93.48697394789579,93.08617234468937,98.49699398797594,0.5803486108779907,0.6629867989780497,0.47292868775014846
17843,0.06564936129714186,0.5033316511097757,64.32865731462925,88.77755511022045,68.13627254509018,89.77955911823648,0.5975520610809326,0.9134240553811388,0.5326588418141994
17865,0.5126728057226126,0.6607821006843231,99.49899799599197,99.59919839679358,99.59919839679358,88.67735470941884,0.6917378306388855,0.5874860601529741,0.3398703384075538
17946,0.01759850813458698,0.16487671720577124,60.42084168336673,85.07014028056112,82.26452905811624,95.19038076152304,0.6349166631698608,0.9540297339783006,0.47436862179609335
17987,-0.0340677984547344,0.21885056890817206,86.57314629258516,97.0941883767535,90.88176352705412,93.9879759519038,0.6257816553115845,0.7797560776063039,0.4662679287092202
18115,0.04121250081394427,0.4392282581138462,12.625250501002004,48.19639278557114,85.67134268537075,90.38076152304609,0.5170912146568298,0.8171705621541876,0.5527806648791317
18159,0.08317060401868924,0.2427377288750645,98.69739478957916,99.59919839679358,97.79559118236472,98.89779559118236,0.6396982073783875,0.8845031807807582,0.3992552123692369
18170,-0.09944290163415882,0.20477205138265045,95.59118236472946,99.59919839679358,98.59719438877755,86.37274549098197,0.6133837103843689,0.8789248802962679,0.4350907643104727
18556,-0.13499208265928972,0.2443129313695233,66.33266533066133,91.98396793587175,96.09218436873748,91.68336673346693,0.6483476758003235,0.7671985481312272,0.4203912450159632
18888,-0.07688287342830748,0.28400720618857533,56.71342685370742,96.49298597194388,92.38476953907815,79.55911823647294,0.6056911945343018,0.7035877246151918,0.3995166019312072
18960,-0.038821502631974605,0.27644962393537775,45.791583166332664,93.5871743486974,91.38276553106212,99.59919839679358,0.7017111778259277,0.7744189488490103,0.4396154370702774
19331,0.3185738915644726,0.33149397105031164,24.849699398797593,94.18837675350701,80.86172344689379,97.59519038076152,0.7041224241256714,0.866894478896687,0.3944633987783529
19471,-0.09139668933548215,0.14897865006681837,62.124248496993985,96.29258517034069,47.79559118236473,90.4809619238477,0.5661550760269165,0.9257337415144373,0.5280637580296518
19593,0.2744090135449154,0.13414425415062223,99.09819639278557,88.37675350701403,92.68537074148296,48.296593186372746,0.40039753913879395,0.9183306728719147,0.5752359902405831
19605,-0.06261608324835666,0.11722223208636995,76.25250501002004,96.69338677354709,20.240480961923847,79.15831663326654,0.4353855848312378,0.976657227514347,0.4418181939420309
20013,0.08157859299243503,0.1833543822525185,68.93787575150301,84.2685370741483,96.29258517034069,99.6993987975952,0.6484231948852539,0.685681789098173,0.42706074004958877
20072,-0.003378359984961901,0.312763347689879,85.97194388777555,91.58316633266533,98.79759519038076,98.49699398797594,0.618179440498352,0.6270105166988588,0.3648653801904079
20317,0.03601346685807158,0.15228784107239499,88.77755511022045,93.88777555110221,98.99799599198397,99.39879759519039,0.6783086061477661,0.9025305082978687,0.532693324379376
20380,0.015438129175738571,0.17227999369017433,68.23647294589178,96.59318637274549,91.78356713426854,50.40080160320641,0.45978620648384094,0.8616210291493294,0.6023196362757539
20520,0.005316601000960732,0.22784114478480907,74.9498997995992,94.48897795591182,99.59919839679358,99.39879759519039,0.7459114789962769,0.5314497570344737,0.4480924045922602
