method,image_id,CLIP_cosine,CLIP_forward_two_way,CLIP_top1,CLIP_top5,AlexNet5_forward_two_way,Inception_forward_two_way,PixCorr,SSIM
Mean-selected,24062,0.5981474254395482,0.7254509018036072,0.0,0.0,0.8316633266533067,0.905811623246493,0.022024340359028612,0.21681641705522092
Mean-selected,24103,0.591825316733747,0.7294589178356713,0.0,0.0,0.5470941883767535,0.01603206412825651,-0.027130833361148157,0.26235383309175797
Mean-selected,24306,0.7219051690147146,1.0,1.0,1.0,0.9819639278557114,0.3787575150300601,0.39158769155850004,0.28562851770895353
Mean-selected,24700,0.7569346403196899,0.9839679358717435,0.0,0.0,0.9519038076152304,0.9899799599198397,0.09247645546927859,0.372322281564258
Mean-selected,24790,0.5055239145100091,0.5370741482965932,0.0,0.0,0.9939879759519038,0.9959919839679359,-0.07299241694147163,0.33151262438023443
Mean-selected,25150,0.7290483226133612,0.9979959919839679,0.0,1.0,1.0,0.9959919839679359,0.11593669675864213,0.39290070140950795
Mean-selected,25166,0.684704037320379,0.9799599198396793,0.0,0.0,0.9959919839679359,0.9979959919839679,0.5611172184325306,0.5596980327185993
Mean-selected,25339,0.818140508827563,0.9919839679358717,0.0,1.0,0.9178356713426854,0.9859719438877755,0.3813145772129382,0.38325110535548484
Mean-selected,25360,0.7133017880024299,0.9478957915831663,0.0,0.0,0.655310621242485,0.7214428857715431,-0.16996923527386087,0.17414987164470117
Mean-selected,25374,0.5689951636315598,0.3927855711422846,0.0,0.0,0.6112224448897795,0.3587174348697395,-0.09325245371267978,0.3334542297206641
Mean-selected,25447,0.8014472737454437,1.0,1.0,1.0,0.9959919839679359,0.9959919839679359,0.3029817752734416,0.22042331179612878
Mean-selected,26070,0.5663305242407681,0.7374749498997996,0.0,0.0,0.7855711422845691,0.8637274549098196,0.21048496423367907,0.1721320546362019
Mean-selected,26146,0.7246957811147836,0.9819639278557114,0.0,0.0,0.8356713426853707,0.9919839679358717,0.07767060627774634,0.21565086779568732
Mean-selected,26419,0.5674351293358193,0.3366733466933868,0.0,0.0,0.9539078156312625,0.04809619238476954,0.34919136827965025,0.3189376947875409
Mean-selected,26519,0.5214726698572687,0.533066132264529,0.0,0.0,0.5450901803607214,0.5150300601202404,0.06873974353216988,0.2666907787977944
Mean-selected,26535,0.6770868072116338,0.9899799599198397,0.0,0.0,0.9238476953907816,0.9799599198396793,0.009558152503918463,0.42626052899702604
Mean-selected,26749,0.807419578861607,1.0,1.0,1.0,0.9979959919839679,0.9939879759519038,0.18115874059267129,0.552818832959117
Mean-selected,27131,0.5540249639016412,0.6312625250501002,0.0,0.0,0.8236472945891784,0.11022044088176353,0.1972631220039423,0.3364531637573786
Mean-selected,27196,0.6615305169605936,0.8476953907815631,0.0,0.0,0.9679358717434869,0.9839679358717435,-0.019199081290444123,0.25764266758864446
Mean-selected,27240,0.6964532811023486,0.9839679358717435,0.0,0.0,0.501002004008016,0.9739478957915831,-0.046842359252250325,0.17314845436362183
Mean-selected,27260,0.706024739856999,0.9579158316633266,0.0,0.0,0.9078156312625251,0.8977955911823647,0.06844667323446889,0.3347492996103193
Mean-selected,27648,0.7902360540807529,0.9979959919839679,0.0,1.0,0.8476953907815631,1.0,0.1631299729213951,0.2246731786334641
Mean-selected,27688,0.6490663513854743,0.969939879759519,0.0,0.0,0.9579158316633266,0.8777555110220441,0.11062244992084067,0.060263086317722696
Mean-selected,27781,0.606656574524731,0.8917835671342685,0.0,0.0,0.9679358717434869,0.32665330661322645,0.14845950741489847,0.3763066844387425
Mean-selected,28157,0.6737707096128439,0.9218436873747495,0.0,0.0,0.9919839679358717,0.9519038076152304,0.0391818108565694,0.278342250342679
Mean-selected,28253,0.5692235473562892,0.48296593186372744,0.0,0.0,0.9298597194388778,0.7434869739478958,0.007294017725326771,0.29930001171275117
Mean-selected,28276,0.6589365591713219,0.9559118236472945,0.0,0.0,0.9038076152304609,0.3366733466933868,0.37840104508431066,0.3061347147897038
Mean-selected,28309,0.6977043899297595,0.9599198396793587,0.0,0.0,0.6633266533066132,0.9759519038076152,-0.011093074297477913,0.3756373762308972
Mean-selected,28511,0.5196099027932701,0.25851703406813625,0.0,0.0,0.8296593186372746,0.8176352705410822,-0.005391838589663875,0.4175079213486022
Mean-selected,28548,0.7909326448684801,0.9659318637274549,0.0,0.0,0.9679358717434869,0.811623246492986,0.3125081710879493,0.4591741218937788
Mean-selected,28979,0.555178602095079,0.4529058116232465,0.0,0.0,0.9258517034068137,0.9278557114228457,0.40233172045776017,0.11997672758758719
Mean-selected,29018,0.655430207956348,0.9879759519038076,0.0,0.0,0.9619238476953907,0.24248496993987975,-0.05393099980011134,0.3616276294055215
Mean-selected,29179,0.8545483479568172,0.9939879759519038,0.0,1.0,1.0,0.9979959919839679,0.08539334444675718,0.5498550789015169
Mean-selected,29221,0.8042654886960994,0.9959919839679359,0.0,1.0,0.9799599198396793,0.9959919839679359,-0.21230144823319197,0.16316694739606463
Mean-selected,29400,0.6777885115552182,0.9919839679358717,0.0,1.0,0.969939879759519,0.9899799599198397,0.02607370665322022,0.24382502862766472
Mean-selected,29511,0.5759405156478596,0.4188376753507014,0.0,0.0,0.9919839679358717,1.0,0.02127893624436502,0.7566198919873067
Mean-selected,29591,0.5254209155366518,0.7855711422845691,0.0,0.0,0.843687374749499,0.6372745490981964,0.2497087090182782,0.2053317864931781
Mean-selected,29610,0.7556475206678922,0.9939879759519038,0.0,1.0,0.9899799599198397,0.9298597194388778,0.25113220977836426,0.1320726582868168
Mean-selected,29717,0.813032416316215,0.9919839679358717,0.0,1.0,0.9438877755511023,0.9398797595190381,-0.05661229543190763,0.4086399210401822
Mean-selected,29815,0.8730368224652882,1.0,1.0,1.0,0.9659318637274549,0.9839679358717435,0.09433250996533077,0.5952537107155689
Mean-selected,29831,0.6419257831540854,0.8136272545090181,0.0,0.0,0.8056112224448898,0.9619238476953907,-0.023707156091246875,0.14861307157141132
Mean-selected,29903,0.6861206020492473,1.0,1.0,1.0,0.9018036072144289,0.5230460921843687,0.057031679589424025,0.5068958298813961
Mean-selected,29942,0.5715882031506726,0.4909819639278557,0.0,0.0,0.7935871743486974,0.7254509018036072,0.12171505547852587,0.22714880291481745
Mean-selected,30016,0.5555132555977496,0.5370741482965932,0.0,0.0,1.0,0.1402805611222445,0.021809822643705352,0.3480681988266497
Mean-selected,30068,0.4925665123054296,0.1623246492985972,0.0,0.0,0.9438877755511023,0.8136272545090181,-0.027994839730111163,0.1220175107780664
Mean-selected,30077,0.8657364599834974,0.9899799599198397,0.0,0.0,0.8537074148296593,0.9879759519038076,0.008124467425724702,0.04045237412044542
Mean-selected,30139,0.6731067336598704,0.9819639278557114,0.0,0.0,0.905811623246493,0.9639278557114228,0.11510151686339366,0.23583487224562114
Mean-selected,30888,0.6520026187266764,0.8517034068136272,0.0,0.0,0.6533066132264529,0.17635270541082165,-0.011114611446205624,0.23056239471196652
Mean-selected,30961,0.8166929679155941,0.9979959919839679,0.0,1.0,0.9979959919839679,0.9979959919839679,0.3907079972284118,0.34655579263218367
Mean-selected,31234,0.6749449852744889,0.9579158316633266,0.0,0.0,0.9879759519038076,0.9198396793587175,0.1072336680788696,0.12391569898178506
Mean-selected,31244,0.511630747853602,0.44488977955911824,0.0,0.0,0.9759519038076152,0.9458917835671342,0.12330307206121306,0.2740225624478225
Mean-selected,31251,0.544447720257753,0.7114228456913828,0.0,0.0,0.9559118236472945,0.6332665330661322,-0.20718389454956176,0.16268615876814746
Mean-selected,31280,0.6736119082431331,0.9118236472945892,0.0,0.0,1.0,0.9639278557114228,0.16343377317841162,0.3509307746962914
Mean-selected,31503,0.6911009558765737,0.9679358717434869,0.0,0.0,0.8957915831663327,0.9879759519038076,-0.14557012138336392,0.205827009515056
Mean-selected,31776,0.6626277776357605,0.9819639278557114,0.0,0.0,0.9959919839679359,0.6172344689378757,0.23231741263542485,0.5498324883929055
Mean-selected,32051,0.6620262905157389,0.9679358717434869,0.0,0.0,0.9539078156312625,0.905811623246493,0.1458959367382281,0.3480870316652373
Mean-selected,32062,0.5804915377920046,0.6412825651302605,0.0,0.0,0.5230460921843687,0.8416833667334669,0.1265492908552726,0.2714134497568106
Mean-selected,32140,0.7924289472407727,0.9779559118236473,0.0,0.0,0.9839679358717435,0.9138276553106213,0.17294698936322858,0.5157570916429618
Mean-selected,32365,0.7110938671640414,0.9839679358717435,0.0,0.0,0.3026052104208417,0.9298597194388778,0.10008387813588313,0.3145916267629574
Mean-selected,32427,0.5946800915213031,0.6973947895791583,0.0,0.0,0.9739478957915831,0.33867735470941884,-0.004610250149710149,0.18340607991626803
Mean-selected,32470,0.6832107858616983,0.8837675350701403,0.0,0.0,0.9318637274549099,0.1062124248496994,-0.033194373875881346,0.11756637937780312
Mean-selected,32532,0.5175094281327975,0.18837675350701402,0.0,0.0,0.503006012024048,0.6392785571142284,0.0986165479911793,0.11180986541867291
Mean-selected,32630,0.6703494768760134,0.905811623246493,0.0,0.0,0.533066132264529,0.9939879759519038,0.11355505811370178,0.3186149004931331
Mean-selected,32680,0.7950974068347649,0.9979959919839679,0.0,1.0,0.9739478957915831,0.9899799599198397,0.49000889370503664,0.5231880339172733
Mean-selected,32697,0.787191165317304,0.9559118236472945,0.0,0.0,0.9899799599198397,0.8777555110220441,0.2293372587696247,0.3854169110603215
Mean-selected,33057,0.6432039702083452,0.7695390781563126,0.0,0.0,0.4168336673346693,0.8877755511022044,0.1712406842158246,0.28967923400974144
Mean-selected,33084,0.8261615994424167,0.9979959919839679,0.0,1.0,0.8697394789579158,0.17635270541082165,-0.06439886063663534,0.15380406122981832
Mean-selected,33123,0.6448463288622663,0.8637274549098196,0.0,0.0,0.4248496993987976,0.12625250501002003,0.21573637177908456,0.420430673698107
Mean-selected,33256,0.6959122256459507,0.9859719438877755,0.0,0.0,0.9979959919839679,0.9579158316633266,0.16006497226333924,0.6156694136960734
Mean-selected,33264,0.7229804812937581,0.9959919839679359,0.0,1.0,0.9939879759519038,0.9478957915831663,0.0868758472688913,0.16781888017374677
Mean-selected,33336,0.6420157320735456,0.9238476953907816,0.0,0.0,0.2785571142284569,0.9759519038076152,-0.02604819914259514,0.2988629382496572
Mean-selected,33342,0.6099118446594467,0.8356713426853707,0.0,0.0,0.5871743486973948,0.9138276553106213,0.03746160640105019,0.21413695119515927
Mean-selected,33512,0.5504086247269915,0.5410821643286573,0.0,0.0,0.6432865731462926,0.0781563126252505,0.3055369972171246,0.18204828825937644
Mean-selected,33863,0.6243049493189424,0.9719438877755511,0.0,0.0,0.9959919839679359,0.9839679358717435,0.08472846398781822,0.20982675657779162
Mean-selected,33990,0.7909618642727646,0.9819639278557114,0.0,0.0,0.9719438877755511,0.49498997995991983,-0.09284390044879764,0.38716237688889366
Mean-selected,34169,0.6741435568277179,0.9979959919839679,0.0,1.0,0.8877755511022044,1.0,0.09702305265388543,0.13989516652960224
Mean-selected,34198,0.6537886204089848,0.9018036072144289,0.0,0.0,0.7735470941883767,0.9779559118236473,0.07356077838607172,0.2908239621673784
Mean-selected,34415,0.6957866364503602,0.9899799599198397,0.0,0.0,0.9779559118236473,0.8216432865731463,0.11363572447908227,0.16748169346570138
Mean-selected,34509,0.5926664823340406,0.5971943887775552,0.0,0.0,0.7194388777555111,0.8016032064128257,0.2250113100272688,0.13598151059307279
Mean-selected,34565,0.7164037902617464,0.9759519038076152,0.0,0.0,0.9859719438877755,0.9919839679358717,-0.3309591206618929,0.5413779616014678
Mean-selected,34854,0.8200168127399119,0.9799599198396793,0.0,0.0,0.9458917835671342,0.9579158316633266,0.09930925913804677,0.43426275758796123
Mean-selected,34998,0.6072164237146537,0.7535070140280561,0.0,0.0,0.49498997995991983,0.2665330661322645,-0.2879725950438671,0.24124509673847538
Mean-selected,35100,0.7119623845087792,0.9899799599198397,0.0,0.0,1.0,0.9939879759519038,0.21140559076360374,0.2428044664300603
Mean-selected,35119,0.608398898109591,0.9098196392785571,0.0,0.0,0.8476953907815631,0.9839679358717435,0.054573035874361436,0.4115981357921054
Mean-selected,35131,0.7054600836961654,0.9659318637274549,0.0,0.0,0.9278557114228457,0.9979959919839679,0.20816035097505564,0.25312402362888936
Mean-selected,35234,0.5747841968135612,0.6733466933867736,0.0,0.0,0.9559118236472945,0.8817635270541082,0.05569114005187134,0.14276179588851642
Mean-selected,35269,0.6134436839005774,0.6793587174348698,0.0,0.0,0.4288577154308617,0.09819639278557114,0.03691828191013199,0.336880891737975
Mean-selected,35281,0.6887925654757603,0.9899799599198397,0.0,0.0,0.9298597194388778,0.9779559118236473,0.3463150696833303,0.48216191395899116
Mean-selected,35475,0.4283218757015891,0.43887775551102204,0.0,0.0,0.9879759519038076,0.9859719438877755,-0.04557225461825519,0.10689732156010598
Mean-selected,35600,0.6195070970600137,0.8717434869739479,0.0,0.0,0.9619238476953907,0.9919839679358717,-0.25060253858855475,0.4755580180653424
Mean-selected,35613,0.6274651392402164,0.87374749498998,0.0,0.0,0.9879759519038076,0.9458917835671342,0.2954473994155027,0.20420643543008338
Mean-selected,35659,0.8413355139604408,0.9819639278557114,0.0,0.0,0.9759519038076152,0.9939879759519038,0.01700576247463848,0.06780986984300182
Mean-selected,35916,0.7686022410907816,0.9979959919839679,0.0,1.0,0.9819639278557114,0.9899799599198397,0.02158375185587145,0.10611009329309197
Mean-selected,35964,0.5611778543256716,0.5170340681362725,0.0,0.0,0.9519038076152304,0.8276553106212425,0.23466863935272073,0.34517576148594165
Mean-selected,36198,0.6186249141786231,0.9318637274549099,0.0,0.0,0.7695390781563126,0.5410821643286573,-0.03909661626457762,0.10552494333550674
Mean-selected,36287,0.5264747667560569,0.5270541082164328,0.0,0.0,0.6372745490981964,0.9879759519038076,0.1337969849934405,0.14797076425494288
Mean-selected,36543,0.7816846868412459,0.9719438877755511,0.0,0.0,0.9659318637274549,0.9979959919839679,-0.00032512198733574094,0.48166642283308697
Mean-selected,36557,0.835913321887862,1.0,1.0,1.0,0.6352705410821643,0.6192384769539078,-0.15351663999421905,0.23647894372170805
Mean-selected,36992,0.7690062486139255,0.9979959919839679,0.0,1.0,0.9599198396793587,0.4709418837675351,0.07534396965254224,0.34072264840432664
Mean-selected,37034,0.38389565451729224,0.014028056112224449,0.0,0.0,0.6653306613226453,0.9298597194388778,0.018079762559812942,0.24808096426969034
Mean-selected,37053,0.851584666966419,0.9979959919839679,0.0,1.0,0.9979959919839679,0.9799599198396793,0.056683159830587505,0.3778796270424457
Mean-selected,37255,0.8107815195176271,1.0,1.0,1.0,0.9478957915831663,0.9979959919839679,0.16522241300369842,0.34297615019869293
Mean-selected,37362,0.6225140336880015,0.7154308617234469,0.0,0.0,0.969939879759519,0.9238476953907816,-0.0017047734859041376,0.12766064172550423
Mean-selected,37406,0.5752530759234498,0.7615230460921844,0.0,0.0,0.7675350701402806,0.6973947895791583,0.5148170575131361,0.5040119253753547
Mean-selected,37505,0.736012293048682,0.9979959919839679,0.0,1.0,0.9959919839679359,0.9939879759519038,0.3092378286775619,0.5129414548791165
Mean-selected,37552,0.7524061181411634,0.9418837675350702,0.0,0.0,0.905811623246493,0.9438877755511023,0.1318664235822533,0.32712216745169775
Mean-selected,37899,0.8786234671696656,0.9979959919839679,0.0,1.0,1.0,0.9959919839679359,0.10401735463789026,0.11205916669189403
Mean-selected,38091,0.5420275568933337,0.6152304609218436,0.0,0.0,0.8797595190380761,0.9298597194388778,-0.02536177282376917,0.03539424017944025
Mean-selected,38194,0.7099614276916679,0.9278557114228457,0.0,0.0,0.9599198396793587,0.9158316633266533,0.25880389413747223,0.3277639979534647
Mean-selected,38375,0.590420127728372,0.655310621242485,0.0,0.0,0.905811623246493,0.8857715430861723,0.24427374535457516,0.27935159058786924
Mean-selected,38380,0.7149736732876124,0.9939879759519038,0.0,1.0,0.9438877755511023,0.9879759519038076,0.06489506060198574,0.2719979782943155
Mean-selected,38833,0.7364299052191818,0.9919839679358717,0.0,1.0,0.9879759519038076,0.9959919839679359,0.42242586759514983,0.28497039183512113
Mean-selected,38887,0.7072360812770531,0.9879759519038076,0.0,0.0,0.9719438877755511,0.9779559118236473,0.144831992123663,0.25114817943807805
Mean-selected,39183,0.6858212588423438,0.9799599198396793,0.0,0.0,0.6392785571142284,0.9959919839679359,0.2601760591301972,0.14697614016969698
Mean-selected,39288,0.8515073472572284,1.0,1.0,1.0,0.9899799599198397,0.9899799599198397,0.13581084816402786,0.29761499925698137
Mean-selected,39384,0.5330900572908237,0.5791583166332666,0.0,0.0,0.9779559118236473,0.9959919839679359,0.06046739782816899,0.3014619771446427
Mean-selected,39490,0.7959622916064831,0.9979959919839679,0.0,1.0,0.969939879759519,0.6232464929859719,0.11161007637961454,0.2939780776659339
Mean-selected,39557,0.6858770800584798,0.9218436873747495,0.0,0.0,0.969939879759519,0.8977955911823647,0.213019835953783,0.15783354572179445
Mean-selected,39756,0.5253032490933398,0.3527054108216433,0.0,0.0,0.8657314629258517,0.9278557114228457,-0.0047862726906708905,0.48429953665841147
Mean-selected,39793,0.48419441020021103,0.20641282565130262,0.0,0.0,0.7975951903807615,0.48296593186372744,0.1472497093413269,0.3043363851383739
Mean-selected,39920,0.6539812683415168,0.9498997995991983,0.0,0.0,0.9799599198396793,0.9819639278557114,0.3120153446134958,0.3959676145259041
Mean-selected,39986,0.674121037440072,0.9939879759519038,0.0,1.0,0.9619238476953907,0.9919839679358717,0.0007398632237569266,0.2311621103993244
Mean-selected,40269,0.7614420874566741,0.9939879759519038,0.0,1.0,0.8877755511022044,0.875751503006012,-0.0732025864996312,0.3004067286766189
Mean-selected,40756,0.7167271142899555,0.9899799599198397,0.0,0.0,0.8997995991983968,0.002004008016032064,0.1503649282709166,0.208876075305503
Mean-selected,40798,0.7419488150375859,0.9919839679358717,0.0,1.0,0.9899799599198397,1.0,0.05846283010318774,0.6029628556379368
Mean-selected,40819,0.7851059598498527,0.9879759519038076,0.0,0.0,0.9739478957915831,0.5751503006012024,0.2525641589950384,0.12153550121444293
Mean-selected,40933,0.5021728679293656,0.22444889779559118,0.0,0.0,0.6352705410821643,0.8537074148296593,0.16020493972419766,0.11771171056419143
Mean-selected,40990,0.5295339709061723,0.40080160320641284,0.0,0.0,0.9979959919839679,0.9719438877755511,0.17125367014335688,0.500051596138178
Mean-selected,41120,0.7361635928938897,0.9839679358717435,0.0,0.0,0.7535070140280561,0.9278557114228457,0.031351139246184864,0.03233287563715291
Mean-selected,41402,0.616666951826664,0.9298597194388778,0.0,0.0,0.9759519038076152,0.9979959919839679,0.25620518986760094,0.3794568778759266
Mean-selected,41540,0.6278510123580453,0.9338677354709419,0.0,0.0,0.9298597194388778,0.9939879759519038,0.4199674365864441,0.23636016637842783
Mean-selected,41555,0.7852528554359042,0.9879759519038076,0.0,0.0,0.9859719438877755,0.969939879759519,0.10065098467764545,0.252341348309994
Mean-selected,41561,0.5469196931399637,0.43887775551102204,0.0,0.0,0.87374749498998,0.657314629258517,0.25126545819949175,0.3732197522740907
Mean-selected,41592,0.5358415709483789,0.5511022044088176,0.0,0.0,0.9879759519038076,0.23446893787575152,0.043795063259904385,0.1458153020705058
Mean-selected,41636,0.7543806165423748,0.9899799599198397,0.0,0.0,1.0,0.9959919839679359,0.2510557446399802,0.1853958034008056
Mean-selected,41640,0.6538165906658437,0.9378757515030061,0.0,0.0,0.5450901803607214,0.9979959919839679,0.29263785957063954,0.3404327579806323
Mean-selected,41924,0.885054544693407,1.0,1.0,1.0,1.0,1.0,0.18233499110008788,0.6432651500716381
Mean-selected,41976,0.7627971991056158,0.9959919839679359,0.0,1.0,0.9739478957915831,0.9959919839679359,0.08419490246669102,0.6001689317868691
Mean-selected,42022,0.6577973151362274,0.9098196392785571,0.0,0.0,1.0,0.9178356713426854,0.06151502058690553,0.14765076462305615
Mean-selected,42251,0.752649538774087,0.9959919839679359,0.0,1.0,0.9418837675350702,1.0,0.176892737161909,0.17052755383641857
Mean-selected,42302,0.5359751881461943,0.4308617234468938,0.0,0.0,0.2745490981963928,0.07214428857715431,0.18262615791344178,0.1424776337731226
Mean-selected,42466,0.6540287045805351,0.9759519038076152,0.0,0.0,0.8496993987975952,0.9979959919839679,-0.005307296242052008,0.3950813088808142
Mean-selected,42679,0.552790719357922,0.46092184368737477,0.0,0.0,0.8216432865731463,0.8016032064128257,0.30415051694206224,0.2232405230632189
Mean-selected,43065,0.6781485119779034,0.8897795591182365,0.0,0.0,0.8316633266533067,0.9899799599198397,-0.10796128935284231,0.24325434796704126
Mean-selected,43198,0.6014074996341983,0.8697394789579158,0.0,0.0,0.9919839679358717,0.36472945891783565,0.01230628626140333,0.1330960219825039
Mean-selected,43211,0.674891956570344,0.9338677354709419,0.0,0.0,0.9739478957915831,0.9859719438877755,-0.15950469084359198,0.3631497819717105
Mean-selected,43332,0.5701800552566623,0.687374749498998,0.0,0.0,0.9659318637274549,0.48096192384769537,0.02164409836921932,0.13041497886671058
Mean-selected,43546,0.6912056986844239,0.9959919839679359,0.0,1.0,0.8997995991983968,0.9899799599198397,0.3145253033663019,0.32459447494108756
Mean-selected,43584,0.5494631482689054,0.6292585170340681,0.0,0.0,0.9398797595190381,0.3927855711422846,0.46538908275565877,0.46275822664648397
Mean-selected,44248,0.5929790413215577,0.717434869739479,0.0,0.0,0.8877755511022044,0.36072144288577157,0.06781070806363441,0.15340054832868022
Mean-selected,44279,0.6126839612414279,0.9438877755511023,0.0,0.0,0.7875751503006012,0.1462925851703407,0.42369839644614565,0.43477555221085434
Mean-selected,44360,0.7277525359155865,1.0,1.0,1.0,0.8256513026052105,0.9819639278557114,0.07519680885670599,0.17394546262438093
Mean-selected,44413,0.5809505376552896,0.6032064128256514,0.0,0.0,0.6693386773547094,0.9839679358717435,0.06000418078357307,0.3096886355593855
Mean-selected,44422,0.7639129065455619,0.9959919839679359,0.0,1.0,0.9899799599198397,0.7194388777555111,-0.14208485210892294,0.22720078455713894
Mean-selected,44903,0.509672974570669,0.32064128256513025,0.0,0.0,0.9679358717434869,0.5791583166332666,0.06369325813430772,0.12217505980106512
Mean-selected,44975,0.7257999308567362,0.969939879759519,0.0,0.0,0.9959919839679359,1.0,0.0326951341704235,0.20484011409462816
Mean-selected,45377,0.8109537649952925,0.9799599198396793,0.0,0.0,0.7915831663326653,0.30060120240480964,-0.1589596880649026,0.0817953317193987
Mean-selected,45528,0.6770586664306177,0.9899799599198397,0.0,0.0,0.9759519038076152,0.7474949899799599,0.008832105882091285,0.22639610073833635
Mean-selected,45699,0.5260643124673275,0.3486973947895792,0.0,0.0,0.9899799599198397,0.4188376753507014,0.393284782003443,0.3920833837229335
Mean-selected,45952,0.7179581812397974,0.9899799599198397,0.0,0.0,0.24248496993987975,0.9759519038076152,-0.17429592332043284,0.12513207477520363
Mean-selected,45987,0.7634155767202587,0.9959919839679359,0.0,1.0,0.7615230460921844,0.9799599198396793,0.06665323987089486,0.35341520778967417
Mean-selected,46166,0.6551377077432041,0.9539078156312625,0.0,0.0,1.0,1.0,0.5426451064942844,0.3006930134256182
Mean-selected,46276,0.6683107975691266,0.9819639278557114,0.0,0.0,0.9899799599198397,0.5370741482965932,0.23814123862323724,0.43841101105472147
Mean-selected,46403,0.783879484566478,1.0,1.0,1.0,0.9498997995991983,0.9559118236472945,0.018695613639678917,0.12173212263651169
Mean-selected,46524,0.49634494829094955,0.16633266533066132,0.0,0.0,0.8016032064128257,0.6653306613226453,0.16834767055598998,0.5699348912352363
Mean-selected,46653,0.6104899004485965,0.8076152304609219,0.0,0.0,0.20240480961923848,0.9539078156312625,0.09852461976265628,0.0464865955823909
Mean-selected,47030,0.6676411825311495,0.9038076152304609,0.0,0.0,0.8797595190380761,0.7595190380761523,0.10525823633109482,0.12270600527131462
Mean-selected,47086,0.5709090423739837,0.4849699398797595,0.0,0.0,0.9939879759519038,0.7314629258517034,-0.02118348157451256,0.17020328044516408
Mean-selected,47093,0.5992118779177956,0.6993987975951904,0.0,0.0,0.9218436873747495,0.8557114228456913,0.3727419056230466,0.18941332113008758
Mean-selected,47122,0.9149356257962473,1.0,1.0,1.0,0.9579158316633266,1.0,-0.0426845081190401,0.0899072455403732
Mean-selected,47125,0.46824179198112315,0.23647294589178355,0.0,0.0,0.6953907815631263,0.5971943887775552,0.13180644426778712,0.2097286845249048
Mean-selected,47331,0.801015221535017,1.0,1.0,1.0,0.9979959919839679,1.0,0.2180224780443816,0.5179636355009929
Mean-selected,47471,0.7273785826588002,0.9258517034068137,0.0,0.0,0.8997995991983968,0.9338677354709419,-0.1245143005503321,0.2489102068761513
Mean-selected,47583,0.7239410428221911,0.9839679358717435,0.0,0.0,0.9619238476953907,0.9919839679358717,0.1574336489653994,0.2802706813276372
Mean-selected,47744,0.7602935409570339,0.9939879759519038,0.0,1.0,0.9919839679358717,1.0,-0.3863802834661242,0.2265356740723856
Mean-selected,47907,0.47301654566273704,0.17034068136272545,0.0,0.0,0.8917835671342685,0.969939879759519,0.09650205491014165,0.27836658460339825
Mean-selected,48376,0.9336772939295606,1.0,1.0,1.0,1.0,1.0,-0.1456222874063933,0.38570921866300767
Mean-selected,48655,0.6893813609334032,0.9859719438877755,0.0,0.0,0.9959919839679359,0.9979959919839679,0.04314005481455578,0.21258528457205633
Mean-selected,48911,0.6333328206740735,0.9198396793587175,0.0,0.0,0.9939879759519038,0.7855711422845691,-0.08798521320977779,0.10083335614879907
Mean-selected,49170,0.8598192386405521,0.9859719438877755,0.0,0.0,0.9779559118236473,0.9839679358717435,0.037409429914762635,0.12245301375101532
Mean-selected,49195,0.7681264175994753,0.9879759519038076,0.0,0.0,0.9899799599198397,0.9979959919839679,0.08008595839229546,0.40039409318437574
Mean-selected,49256,0.5259023166838499,0.3186372745490982,0.0,0.0,0.625250501002004,0.7454909819639278,-0.08118245066433302,0.4136913900839398
Mean-selected,49315,0.49654675491608635,0.2725450901803607,0.0,0.0,0.5871743486973948,0.40681362725450904,-0.05385156718595722,0.2861279304553289
Mean-selected,49474,0.891488207272999,0.9979959919839679,0.0,1.0,1.0,0.9979959919839679,0.17294629661963737,0.22799562736625548
Mean-selected,49475,0.763840929456054,0.9919839679358717,0.0,1.0,0.9979959919839679,0.8396793587174348,0.26783961197478934,0.3621666438933782
Mean-selected,49678,0.7062874656250583,0.9959919839679359,0.0,1.0,0.7294589178356713,0.9919839679358717,0.12761414945449334,0.1736637651738078
Mean-selected,49702,0.6457392183014874,0.8577154308617234,0.0,0.0,0.843687374749499,0.7875751503006012,0.08447505246078901,0.26480453741264853
Mean-selected,49760,0.6137328239901341,0.7474949899799599,0.0,0.0,0.905811623246493,0.46092184368737477,-0.1764546127646266,0.37244239127102946
Mean-selected,50203,0.6345042939442702,0.9098196392785571,0.0,0.0,0.935871743486974,0.9939879759519038,0.0021859103929217313,0.1948440490160644
Mean-selected,50210,0.5163619984832584,0.20841683366733466,0.0,0.0,0.875751503006012,0.9719438877755511,-0.005461976975147719,0.1954901459064715
Mean-selected,50622,0.7122955079078737,0.9939879759519038,0.0,1.0,0.9919839679358717,0.9979959919839679,0.0029968604844343876,0.48498660716075
Mean-selected,50708,0.6464539544678471,0.8517034068136272,0.0,0.0,0.9959919839679359,0.8697394789579158,0.0726100016517269,0.19899860188812749
Mean-selected,50739,0.5880144040196927,0.811623246492986,0.0,0.0,0.9859719438877755,0.9919839679358717,0.03728369994346699,0.1808862223544901
Mean-selected,50850,0.7600244994895071,0.9899799599198397,0.0,0.0,0.9779559118236473,0.9899799599198397,0.43778541925875747,0.5285577405109654
Mean-selected,51008,0.7691412396176518,0.9839679358717435,0.0,0.0,0.6673346693386774,0.8557114228456913,-0.11695236499516415,0.4782269041010225
Mean-selected,51227,0.8418933679052805,0.9919839679358717,0.0,1.0,0.8997995991983968,0.9899799599198397,-0.1902116205375963,0.11788759770065294
