image_id,timestep,correct_mse,wrong_mse,delta_mse
16584,200,0.3445127531886101,0.3492134213447571,0.004700668156147003
40682,200,0.2507038041949272,0.26034416258335114,0.00964035838842392
38942,200,0.2530114911496639,0.25550995767116547,0.002498466521501541
4905,200,0.29596105217933655,0.30840788036584854,0.012446828186511993
17344,200,0.18944508209824562,0.19588090106844902,0.0064358189702034
32725,200,0.29860325157642365,0.31016896665096283,0.011565715074539185
28449,200,0.2783726528286934,0.28469056636095047,0.00631791353225708
4723,200,0.31362205743789673,0.317936010658741,0.004313953220844269
70126,200,0.28231964260339737,0.28883806616067886,0.006518423557281494
26393,200,0.2603098377585411,0.27017881721258163,0.009868979454040527
33748,200,0.29267189651727676,0.31141529977321625,0.018743403255939484
57293,200,0.310188926756382,0.3200809136033058,0.009891986846923828
20217,200,0.3124343901872635,0.3170286566019058,0.004594266414642334
15879,200,0.2799270525574684,0.2895675599575043,0.009640507400035858
69036,200,0.2534601502120495,0.2603474035859108,0.006887253373861313
3625,200,0.3189159706234932,0.3301539197564125,0.011237949132919312
23696,200,0.25348879396915436,0.2605409324169159,0.007052138447761536
44010,200,0.2457713820040226,0.25184739753603935,0.006076015532016754
21652,200,0.1991785354912281,0.20755675062537193,0.00837821513414383
6970,200,0.16124678030610085,0.16748445108532906,0.0062376707792282104
35190,200,0.36145130544900894,0.3679680749773979,0.006516769528388977
50780,200,0.247737854719162,0.25820696353912354,0.010469108819961548
45620,200,0.25545913726091385,0.264018289744854,0.008559152483940125
27323,200,0.23902194947004318,0.2592124044895172,0.02019045501947403
51581,200,0.237984087318182,0.25214067846536636,0.014156591147184372
7163,200,0.300848051905632,0.31160469353199005,0.010756641626358032
50828,200,0.19464421644806862,0.20070935785770416,0.006065141409635544
53785,200,0.3299725130200386,0.3375946208834648,0.0076221078634262085
1851,200,0.36903584748506546,0.37416277825832367,0.005126930773258209
29558,200,0.35923925787210464,0.36744095385074615,0.00820169597864151
59471,200,0.2597065791487694,0.268186591565609,0.0084800124168396
59462,200,0.24423205479979515,0.2511712983250618,0.006939243525266647
