image_id,timestep,correct_mse,wrong_mse,delta_mse
16584,50,0.583242654800415,0.584274634718895,0.0010319799184799194
40682,50,0.4625741094350815,0.4631844535470009,0.0006103441119194031
38942,50,0.4865579977631569,0.48710814118385315,0.0005501434206962585
4905,50,0.5375260412693024,0.5386317074298859,0.001105666160583496
17344,50,0.39207202941179276,0.39487821608781815,0.0028061866760253906
32725,50,0.5470142662525177,0.5507653504610062,0.0037510842084884644
28449,50,0.5506353378295898,0.5517359226942062,0.001100584864616394
4723,50,0.5718327313661575,0.5723905712366104,0.0005578398704528809
70126,50,0.5515742003917694,0.5526213049888611,0.0010471045970916748
26393,50,0.4805592820048332,0.48184940218925476,0.0012901201844215393
33748,50,0.5387685000896454,0.5412652343511581,0.0024967342615127563
57293,50,0.4991387203335762,0.5006862804293633,0.0015475600957870483
20217,50,0.5706561654806137,0.5713921785354614,0.0007360130548477173
15879,50,0.49259934574365616,0.4947841390967369,0.0021847933530807495
69036,50,0.5006448999047279,0.5015894025564194,0.0009445026516914368
3625,50,0.5307650864124298,0.5329182296991348,0.002153143286705017
23696,50,0.4894735887646675,0.4915708601474762,0.0020972713828086853
44010,50,0.4653647318482399,0.4666317105293274,0.001266978681087494
21652,50,0.37041592597961426,0.3721837252378464,0.0017677992582321167
6970,50,0.37492962181568146,0.3760809153318405,0.0011512935161590576
35190,50,0.6222394406795502,0.6233582049608231,0.0011187642812728882
50780,50,0.46299469470977783,0.4645198881626129,0.001525193452835083
45620,50,0.49362900108098984,0.4968817010521889,0.0032526999711990356
27323,50,0.47315824776887894,0.4763348028063774,0.003176555037498474
51581,50,0.4474881738424301,0.4492715373635292,0.0017833635210990906
7163,50,0.5684935450553894,0.5714766532182693,0.002983108162879944
50828,50,0.435888409614563,0.4389366880059242,0.0030482783913612366
53785,50,0.6131918430328369,0.6153826415538788,0.00219079852104187
1851,50,0.6305612921714783,0.6319286078214645,0.001367315649986267
29558,50,0.5736664235591888,0.574486181139946,0.0008197575807571411
59471,50,0.46403830498456955,0.4668550193309784,0.002816714346408844
59462,50,0.45136758685112,0.45247314125299454,0.0011055544018745422
