checkpoint,split,image_id,donor_id,condition,candidate,path,sha256,noise_sha256,guidance,clip,pixcorr,ssim
159375,train,3625,23696,correct,1,correct/3625-1.png,41dac9939d828b21c0dd5da90ede4a308d183f8585db5947267ea3d57c4bfd6c,d9a5c95b29350d57eb94358eb9a21cd680af72d44f9a1759000eaf57a7e92392,4,0.759975016117096,-0.10140662548198535,0.15498954656282563
159375,train,3625,23696,wrong,0,wrong/3625-0.png,761b36e563e01bdf8e7533117714074e81547e0d7fa96b9527b22170cefb57d6,d9a5c95b29350d57eb94358eb9a21cd680af72d44f9a1759000eaf57a7e92392,4,0.4899371266365051,-0.20942959747905968,0.27302550496064937
159375,train,3625,23696,wrong,1,wrong/3625-1.png,0ff7d2ef2cd891d40635a239a3c943064b770e4d46a6d16534da25e335880a72,d9a5c95b29350d57eb94358eb9a21cd680af72d44f9a1759000eaf57a7e92392,4,0.5837570428848267,-0.09719834203295198,0.2704718658152982
159375,train,23696,44010,correct,0,correct/23696-0.png,0a28a7ba7c4ecd5ee9137e155daa2541441a983a464f163e63c1c6100824f54c,2fd882d695c4a24c1f03243124fd54f215d1c687123a46ba99d6ef66f4bf0827,4,0.5506626963615417,-0.4508153919932204,0.5392895178379088
159375,train,23696,44010,correct,1,correct/23696-1.png,adb6ea5d0d3d1f9250fa6d78cb74c6334b55db638018293b3d480af6bbd7b57b,2fd882d695c4a24c1f03243124fd54f215d1c687123a46ba99d6ef66f4bf0827,4,0.5803325772285461,0.27130171236297573,0.5836639354693417
159375,train,23696,44010,wrong,0,wrong/23696-0.png,1441fddc1fd2f9ad7b14e272312b48085ad64b26d2afd9bc228716bda1568ffc,2fd882d695c4a24c1f03243124fd54f215d1c687123a46ba99d6ef66f4bf0827,4,0.5399353504180908,-0.504242180619231,0.38338720266490245
159375,train,23696,44010,wrong,1,wrong/23696-1.png,e42aa72d35f41697189adcbdb12031422f9a5ae13246298c532dfea0e504fb05,2fd882d695c4a24c1f03243124fd54f215d1c687123a46ba99d6ef66f4bf0827,4,0.5265292525291443,0.4086212663548349,0.543164122767528
159375,train,44010,21652,correct,0,correct/44010-0.png,decff7cd9af44691cf1cb97f08a6e9582f6daf94b70df5d56661fd5c10f67848,35aa86981174181a98b4ce51d8b65a8bd0f95c2ceec4818494682c0873f3225b,4,0.8013577461242676,0.062319299767649064,0.36036585051247666
159375,train,44010,21652,correct,1,correct/44010-1.png,8fca0ec1fdc62e88282a41281aaa45a05c24eaa287a89f391576eaaa2ddf3f9a,35aa86981174181a98b4ce51d8b65a8bd0f95c2ceec4818494682c0873f3225b,4,0.829953670501709,0.15645076732247276,0.395594490771417
159375,train,44010,21652,wrong,0,wrong/44010-0.png,0c7bd0bc6d640cb0dfbfdaefdb8202dd445d21d5c3640e2b9f579ce95a303e9e,35aa86981174181a98b4ce51d8b65a8bd0f95c2ceec4818494682c0873f3225b,4,0.5869365334510803,0.1473676777638237,0.3763182636175376
159375,train,44010,21652,wrong,1,wrong/44010-1.png,23d4546a35c196ffca06464b884a06066a43311cdaf435473749d7017eee09ca,35aa86981174181a98b4ce51d8b65a8bd0f95c2ceec4818494682c0873f3225b,4,0.6978008151054382,0.0577613637406844,0.25905540565835855
159375,train,21652,6970,correct,0,correct/21652-0.png,20a04f07f89789e6527293355b013995e486a136fc1146a84c4f0265676bf860,deca6335f8f41d705a173f0a516e337acfc6c53d86d5870f07649aa25f90a597,4,0.7746637463569641,0.1587544367348438,0.27243771789917454
159375,train,21652,6970,correct,1,correct/21652-1.png,bd75fe4a28d3e7c07be9d33b467543528d0a5bab73781ef84d8f31c8e6bbf5b5,deca6335f8f41d705a173f0a516e337acfc6c53d86d5870f07649aa25f90a597,4,0.7325140237808228,0.2206999658677084,0.2949022151959032
159375,train,21652,6970,wrong,0,wrong/21652-0.png,c13ac044a313198fa6c03ed01fa446e0242a9138355fd0ba54bac3f459f54fcd,deca6335f8f41d705a173f0a516e337acfc6c53d86d5870f07649aa25f90a597,4,0.5877081155776978,0.006294075836292391,0.30861224899716017
159375,train,21652,6970,wrong,1,wrong/21652-1.png,31e542a59a1355f5cdf904d5bfaddee10463e950ee130fa9f06e64200fd9e36c,deca6335f8f41d705a173f0a516e337acfc6c53d86d5870f07649aa25f90a597,4,0.6008426547050476,0.22559263171739952,0.3120376099375369
159375,train,6970,35190,correct,0,correct/6970-0.png,2e2d94faf5b8ffe62beaac31ec89074e2056503dc50dc79d9c80d2355791a752,7b6545b71671e9b1cdbb3e8f1f39d98a09c15c1547791b5eb984bee429ac7e4c,4,0.6018047332763672,-0.5854413918108244,0.5763328016541245
159375,train,6970,35190,correct,1,correct/6970-1.png,b3db3a993ab70e371f1ee808bfd0727f28d040d37779128ccbf910cf008eaea8,7b6545b71671e9b1cdbb3e8f1f39d98a09c15c1547791b5eb984bee429ac7e4c,4,0.705832302570343,-0.008567839751191396,0.5845994673068443
159375,train,6970,35190,wrong,0,wrong/6970-0.png,c5df98cba74c9f9f54ac9eedce6bfc6b556836cdc9a2e9d6ce53c91ef0ad7aca,7b6545b71671e9b1cdbb3e8f1f39d98a09c15c1547791b5eb984bee429ac7e4c,4,0.49591439962387085,-0.12133315835133492,0.5384656788503357
159375,train,6970,35190,wrong,1,wrong/6970-1.png,ef39c0c5acfc7ca7645bafb268f0f86a1c2b90853cb3faf4fc378974e7c17f76,7b6545b71671e9b1cdbb3e8f1f39d98a09c15c1547791b5eb984bee429ac7e4c,4,0.48753923177719116,-0.17519840983696333,0.483915483254799
159375,train,35190,50780,correct,0,correct/35190-0.png,0967ffcb4a3240fe3960336dc7e20dad4e7df316f6921a00a335c9a94770cd80,af8e89553ecca28153a718e9873c66236d4964e90116ec65807e8436d27a2c9a,4,0.5380263924598694,0.037618735085504486,0.17091822294109607
159375,train,35190,50780,correct,1,correct/35190-1.png,15dadcacaf75ca53c80c560e13e3e22774c9cd9469f8b645c9fbcb72512e76e9,af8e89553ecca28153a718e9873c66236d4964e90116ec65807e8436d27a2c9a,4,0.8087909817695618,-0.04734116171255778,0.19651615646476828
159375,train,35190,50780,wrong,0,wrong/35190-0.png,1214724822f953641cbc1cd13d503a5c015beeec58f66b09473efd9f83d26251,af8e89553ecca28153a718e9873c66236d4964e90116ec65807e8436d27a2c9a,4,0.4468136131763458,0.1670384896962258,0.20022193904582744
159375,train,35190,50780,wrong,1,wrong/35190-1.png,0d4cef65faae20c3bb01291443ac71e53935c1f25c9fae902613bcd4cc1d00ef,af8e89553ecca28153a718e9873c66236d4964e90116ec65807e8436d27a2c9a,4,0.4419372081756592,0.015283330969378861,0.19246476206887494
159375,train,50780,45620,correct,0,correct/50780-0.png,2d16f0e146135c19786c8faf8c9ea6b488483f0a616ba55cd68b1d1da8ff0f13,3800def8e5bed900fc332f8ffc34dbd027ba1e4cb2ec365891217aeeffe7820e,4,0.6882784962654114,0.49463164996250264,0.45843410846936355
159375,train,50780,45620,correct,1,correct/50780-1.png,0f32deea2c7dfdc962770d5a9d9ad20f365cb4cf261004153262cedbf8364841,3800def8e5bed900fc332f8ffc34dbd027ba1e4cb2ec365891217aeeffe7820e,4,0.763266384601593,0.09072385338310626,0.4366094866681224
159375,train,50780,45620,wrong,0,wrong/50780-0.png,284f8584ac05bdcb9e07c9a8b12ff4a22e4bdb5d49798789ac03c3184352bfc7,3800def8e5bed900fc332f8ffc34dbd027ba1e4cb2ec365891217aeeffe7820e,4,0.49237534403800964,0.06588397506671131,0.3399680354357494
159375,train,50780,45620,wrong,1,wrong/50780-1.png,af2edd8cdb4154dc6dc4f458f175f0eb990db99e6a5162196102c6d471e2a5ec,3800def8e5bed900fc332f8ffc34dbd027ba1e4cb2ec365891217aeeffe7820e,4,0.5208278298377991,-0.12676319802040814,0.30658944766044477
159375,train,45620,27323,correct,0,correct/45620-0.png,a3173d8e35a2dd7072d0754408abb195b47a7e419274c0c16c715ee930517f46,cfb5d1c1124c830ac684d4a9eb24f448e9e3feb4d28302f59cd353c4d54b08f5,4,0.8617305159568787,0.2980088664504853,0.33042419854792104
159375,train,45620,27323,correct,1,correct/45620-1.png,1b3c57e5105895ebdc66bb29bfbdcb4392b2c713709deb3378253f5286871f8f,cfb5d1c1124c830ac684d4a9eb24f448e9e3feb4d28302f59cd353c4d54b08f5,4,0.8787589073181152,0.1168659263652556,0.3121385063853148
159375,train,45620,27323,wrong,0,wrong/45620-0.png,fff3b693dbc25c28db7780f4c06605622d7277405b5f302b51b329fe18628e55,cfb5d1c1124c830ac684d4a9eb24f448e9e3feb4d28302f59cd353c4d54b08f5,4,0.6652790307998657,0.09486671574905371,0.32112742648163356
159375,train,45620,27323,wrong,1,wrong/45620-1.png,54bc7202bd07fbe423b05706c0b1549d13770b6b5c3c6603038dc77fefb9d399,cfb5d1c1124c830ac684d4a9eb24f448e9e3feb4d28302f59cd353c4d54b08f5,4,0.47170060873031616,-0.15870298685506717,0.28243944771775603
159375,train,27323,51581,correct,0,correct/27323-0.png,28e56e5a79989389d246b1d7b3a022d9b7ef346975e09cbbaacc762ffaaaff97,250f095a178dc365e3b06928d3751554e4b9fcf734e8d3febc3dc4b1ed354d81,4,0.5969705581665039,0.13930092756957624,0.3408744765123608
159375,train,27323,51581,correct,1,correct/27323-1.png,4231e2fdff2c543029fe7cc4c5c13c1792b37bf66b88ff6cf311a61d332ce4d5,250f095a178dc365e3b06928d3751554e4b9fcf734e8d3febc3dc4b1ed354d81,4,0.6253322958946228,0.24668992612886587,0.34633214555003744
159375,train,27323,51581,wrong,0,wrong/27323-0.png,7dfb77ed1113333e36fd898eb49ccae6347838749f7c5e9d20e692528b8b2dea,250f095a178dc365e3b06928d3751554e4b9fcf734e8d3febc3dc4b1ed354d81,4,0.6036376953125,0.000732652364966613,0.33047136142880135
159375,train,27323,51581,wrong,1,wrong/27323-1.png,5c2d2e1199f42a9f9b0de0a5657343ba550be64484f28803e2d3970d51622d95,250f095a178dc365e3b06928d3751554e4b9fcf734e8d3febc3dc4b1ed354d81,4,0.5606412887573242,-0.04091851048978906,0.42475492304373363
159375,train,51581,7163,correct,0,correct/51581-0.png,9745340b3b5c31379325005c8975815e5dc8cf8cfaaaae7589c59c244bf106c9,59fe651ba15a38d4aa5b9170e24c4cea5800db389b7e7827656ae888d3e80997,4,0.6237596273422241,0.11318615716775167,0.40367823305283695
159375,train,51581,7163,correct,1,correct/51581-1.png,af27dec8b1e638bcaa7af12f25b7d3f063da0768bbbf0cac8c41d8446e7520bd,59fe651ba15a38d4aa5b9170e24c4cea5800db389b7e7827656ae888d3e80997,4,0.6263617277145386,-0.18170954698741584,0.3387748671361158
159375,train,51581,7163,wrong,0,wrong/51581-0.png,70b0490a61036b3af0b8c4be30889bbf5ef61ef2fe923bf1e49a257405b6cac3,59fe651ba15a38d4aa5b9170e24c4cea5800db389b7e7827656ae888d3e80997,4,0.5100322365760803,-0.0907948910380579,0.2885073902622299
159375,train,51581,7163,wrong,1,wrong/51581-1.png,511bfaacc9cc7a796a9e14f24e36af44656a5f685fef2bf24489e749d539a9ad,59fe651ba15a38d4aa5b9170e24c4cea5800db389b7e7827656ae888d3e80997,4,0.4901299476623535,-0.10859455352640338,0.23278548792766798
159375,train,7163,50828,correct,0,correct/7163-0.png,cfb2fa05c2c929832161ea22b2c1cbc83bf0ec164921202f5cb96c754fc7f0c5,659e03fd2f5364391e8656e2b6780af8470d98817eeb4e595832d969088031ca,4,0.6982375383377075,0.020927794190773615,0.3040703469512828
159375,train,7163,50828,correct,1,correct/7163-1.png,61d005d108c2a8fb98ee46472440687e3710aef8ce8dd2773fd7e23785bc683e,659e03fd2f5364391e8656e2b6780af8470d98817eeb4e595832d969088031ca,4,0.6935592293739319,-0.034461137745737454,0.3396630810683043
159375,train,7163,50828,wrong,0,wrong/7163-0.png,8ac1f78a3b07110e87ed80ad683653c69fff149adf2ad7243e696cc9b0bdf490,659e03fd2f5364391e8656e2b6780af8470d98817eeb4e595832d969088031ca,4,0.46608710289001465,-0.11269826700760029,0.31986749928118663
159375,train,7163,50828,wrong,1,wrong/7163-1.png,92bb775ca3c8c52459d355284200291268a2ac037efc858282c5c423fd74d0bb,659e03fd2f5364391e8656e2b6780af8470d98817eeb4e595832d969088031ca,4,0.417874276638031,-0.020279467277990407,0.3415941311046607
159375,train,50828,53785,correct,0,correct/50828-0.png,1073bcfc6a746581d9a6033d19004072ddade4a2e3b367b3866a0a7544257271,8a06d6161798ccc7ac94de944423be5b2f20143c1f68d159adfe6c325e55c945,4,0.7355058193206787,-0.1412795672908184,0.432101440618687
159375,train,50828,53785,correct,1,correct/50828-1.png,11e5a8a066d3d6a253164982875d89a5d143e09dd67fc38fc679448566afbd92,8a06d6161798ccc7ac94de944423be5b2f20143c1f68d159adfe6c325e55c945,4,0.7969887852668762,0.08792980317899703,0.515423692137826
159375,train,50828,53785,wrong,0,wrong/50828-0.png,1303e45f3fc2409df5a2d102e4597c6a8344ef4321b0e5f8e59e15ccdd52545b,8a06d6161798ccc7ac94de944423be5b2f20143c1f68d159adfe6c325e55c945,4,0.5433098077774048,0.0638029354171754,0.30917019037933674
159375,train,50828,53785,wrong,1,wrong/50828-1.png,ccfad093d9b85e9679c8c5cbe9125f90b6d7009a083fb0c62142d835e00ff5b5,8a06d6161798ccc7ac94de944423be5b2f20143c1f68d159adfe6c325e55c945,4,0.5346570014953613,-0.04902343965998327,0.31548462073907313
159375,train,53785,1851,correct,0,correct/53785-0.png,8043e12d5a0c96c0206f080a1e1a988ded3210a1998f83a3c2e1fd266a2bc275,64721bcb46da572d03f6a59b25eceafa5c909eee9cbbd60b1f8c77637995962c,4,0.6287391781806946,0.25140028207406373,0.32086239643067443
159375,train,53785,1851,correct,1,correct/53785-1.png,a88a36697d071e782b4229b0927696d639a7ba8928d58212c22e8ffb063fdf0d,64721bcb46da572d03f6a59b25eceafa5c909eee9cbbd60b1f8c77637995962c,4,0.5831677913665771,-0.06853868957758597,0.2625860208070581
159375,train,53785,1851,wrong,0,wrong/53785-0.png,8e29101e54a7d3baf0b56a1d3f227c0c56dd47a446301a4c3d35ae5552f6d55d,64721bcb46da572d03f6a59b25eceafa5c909eee9cbbd60b1f8c77637995962c,4,0.49294593930244446,-0.44160800596320926,0.2357823829634497
159375,train,53785,1851,wrong,1,wrong/53785-1.png,d690a80c037583a534a8abe95c820a8f1029ea25d14a972114de3b1ac16b48e9,64721bcb46da572d03f6a59b25eceafa5c909eee9cbbd60b1f8c77637995962c,4,0.5146192312240601,-0.06865302624575068,0.2637499518280769
159375,train,1851,29558,correct,0,correct/1851-0.png,128b21964666fb3de57141a57ee5cce383982e062b172e449e1fd8ef094473d0,188190da525817dc8acf5860f4796bdff87d788d696db8860e4484b87b0d49e3,4,0.7417600154876709,0.2359850037145115,0.28574857444000834
159375,train,1851,29558,correct,1,correct/1851-1.png,6b2075805056426c2b2769dee4abcaafe3835727a2875cb3898be9adf40f98dc,188190da525817dc8acf5860f4796bdff87d788d696db8860e4484b87b0d49e3,4,0.7406575679779053,-0.13355404572178778,0.25802353842202375
159375,train,1851,29558,wrong,0,wrong/1851-0.png,ef7ea83e6849f7bf884d5077177ecced379ef11337c9618b8eb66a25e6b1daa2,188190da525817dc8acf5860f4796bdff87d788d696db8860e4484b87b0d49e3,4,0.5739917159080505,0.07613095337031223,0.2066039629010895
159375,train,1851,29558,wrong,1,wrong/1851-1.png,abedcc8f79bae40a777dad78ddd82bbcb572357ab1dd57ae480691c9d99f3990,188190da525817dc8acf5860f4796bdff87d788d696db8860e4484b87b0d49e3,4,0.6031632423400879,-0.06750107412337888,0.2283724563299886
159375,train,29558,59471,correct,0,correct/29558-0.png,c159c627cfcd86f9d99ba63f019215f0eef67ec5502991d6d610a5aac43c4257,d4f50b468f1dc8f7d4702325ac959d4156f0c8bf16b62bf4a9358e56b8e5fd95,4,0.6003029346466064,0.32523113885416405,0.17868326047863292
159375,train,29558,59471,correct,1,correct/29558-1.png,32ea68ef476cd0fe3b32b5f8b5e3ecd59f6e5abd4f444252e25f2f7db7a07728,d4f50b468f1dc8f7d4702325ac959d4156f0c8bf16b62bf4a9358e56b8e5fd95,4,0.6798782348632812,-0.11943544207711405,0.14201980579853485
159375,train,29558,59471,wrong,0,wrong/29558-0.png,318527de38de58d52e4c8bc1f833f5676c1b660fc7fa1bb889b2805bbd4ffdea,d4f50b468f1dc8f7d4702325ac959d4156f0c8bf16b62bf4a9358e56b8e5fd95,4,0.5929485559463501,0.20293122751302545,0.19173782910761616
159375,train,29558,59471,wrong,1,wrong/29558-1.png,ba308f41625e2a11e5cda7cc7f13494c18716fb58f6e35a9655ed6580a7a9631,d4f50b468f1dc8f7d4702325ac959d4156f0c8bf16b62bf4a9358e56b8e5fd95,4,0.5573688745498657,-0.09453962536012382,0.1943489077943735
159375,train,59471,59462,correct,0,correct/59471-0.png,c063ca6f725d09954bfa2c5c47bde16128162332a8ca691c384d86439145e8fa,b4fa87514dd7153326432d061052bad5be5bf519dd3bde07fb0c25a365f3c72f,4,0.46635568141937256,0.0055679024776142515,0.2636348118939313
159375,train,59471,59462,correct,1,correct/59471-1.png,8ccf4895dd0581cf2b944a8f9378a8b3d22c1962a9505c4cca1a4c1bb6bf7e97,b4fa87514dd7153326432d061052bad5be5bf519dd3bde07fb0c25a365f3c72f,4,0.7024903297424316,0.22251903520526986,0.3013997785803824
159375,train,59471,59462,wrong,0,wrong/59471-0.png,9023c9f7d739e212508f9da39e413795ae0ddf01f4eba880307f909272876e57,b4fa87514dd7153326432d061052bad5be5bf519dd3bde07fb0c25a365f3c72f,4,0.4368707835674286,-0.06254482670672575,0.2471732692833997
159375,train,59471,59462,wrong,1,wrong/59471-1.png,e29bd2c8caffa2997cbacb93e692d120859e3d0c994070f6f4d3c787c51c4980,b4fa87514dd7153326432d061052bad5be5bf519dd3bde07fb0c25a365f3c72f,4,0.4427117109298706,0.023186625714996842,0.3131505078459299
159375,train,59462,16584,correct,0,correct/59462-0.png,d60efb9992db4d31ebf91b5b7a067a02e262545102d6922dcd7047a5fb5b4f06,3b132841b0fe38b219783249fe32270846c6578311c1dd2c29efe92e602aeeca,4,0.8387112617492676,-0.17872649399826485,0.21481117287945567
159375,train,59462,16584,correct,1,correct/59462-1.png,0a1fe010a4fa2a94e9d7ecd5e1016f78f13c5819f5ae46a8c2cef9dbaf2155bd,3b132841b0fe38b219783249fe32270846c6578311c1dd2c29efe92e602aeeca,4,0.7487119436264038,0.13621515707655998,0.2794582138499351
159375,train,59462,16584,wrong,0,wrong/59462-0.png,5123c44bbba6a129cb76ecddd547824b8adc96bbab03d02d51bee531063f4242,3b132841b0fe38b219783249fe32270846c6578311c1dd2c29efe92e602aeeca,4,0.58878493309021,0.02220189666048067,0.16896239388238282
159375,train,59462,16584,wrong,1,wrong/59462-1.png,10ea8a4550374f09dea651c3038871fd45afda9d1195ba7d589028959329b3e1,3b132841b0fe38b219783249fe32270846c6578311c1dd2c29efe92e602aeeca,4,0.5723341703414917,-0.09591205382187526,0.13137028376714882
239063,train,16584,40682,correct,0,g4-correct/16584-0.png,56bce736666130067b4edbb4eb4b1539af8c83d703968424e726b7f24b01a6c1,a7a40302f6fddd927f6db9d528b67f03df45ce3933ba39d58a055f027930964d,4.0,0.5536547899246216,0.00726625478696787,0.09238029161210083
239063,train,16584,40682,correct,1,g4-correct/16584-1.png,171d40977782b20558604d65b2d1400e3352f2db002944b5579e30b22623e79a,a7a40302f6fddd927f6db9d528b67f03df45ce3933ba39d58a055f027930964d,4.0,0.6233307123184204,0.0373253252063137,0.08299105809477823
239063,train,16584,40682,wrong,0,g4-wrong/16584-0.png,4c437d87380ecde66d4c2ae2cccbb9bf1bafb46aac81c083d51ee721fe925994,a7a40302f6fddd927f6db9d528b67f03df45ce3933ba39d58a055f027930964d,4.0,0.5405170917510986,0.1512461366603447,0.08526810261913909
239063,train,16584,40682,wrong,1,g4-wrong/16584-1.png,cf34967bb28b31321c5548badf7b339d94a930e25545da08e5bf968e39dd25ca,a7a40302f6fddd927f6db9d528b67f03df45ce3933ba39d58a055f027930964d,4.0,0.5240092277526855,0.1662556449361164,0.08452513910478769
239063,train,40682,38942,correct,0,g4-correct/40682-0.png,22266186fd7c6199ccbc60142ec60b9fc5ab9d3f309e340f0d39465d94c2f0a3,6490897e817774a341cca2ee5aba081e04f285f50e6f0a1474fc3ccbd4a33f68,4.0,0.7960963845252991,0.6243528393710621,0.42408571708860254
239063,train,40682,38942,correct,1,g4-correct/40682-1.png,938019cf0ee9674fe4d199fbc9eef70e04171e54d42220c7c59c6bd063aed4c7,6490897e817774a341cca2ee5aba081e04f285f50e6f0a1474fc3ccbd4a33f68,4.0,0.8287599086761475,0.6666532019662883,0.4746896832381892
239063,train,40682,38942,wrong,0,g4-wrong/40682-0.png,df3d7edd713bb5b237798ce97716afbe556d6420be7dab873b1d0ee7f6e19613,6490897e817774a341cca2ee5aba081e04f285f50e6f0a1474fc3ccbd4a33f68,4.0,0.4618763327598572,0.10212352152412145,0.3911690592491123
239063,train,40682,38942,wrong,1,g4-wrong/40682-1.png,e679ceda7aa44fb767e68241a01660ead27eb5b017cfac8d2772be09918e034c,6490897e817774a341cca2ee5aba081e04f285f50e6f0a1474fc3ccbd4a33f68,4.0,0.47565385699272156,0.007231141439382512,0.4552710273822741
239063,train,38942,4905,correct,0,g4-correct/38942-0.png,fd669002821357b0ced3715c6cb6de567d0707478a9c9f74fc48d657f966cd11,6756f9274e866ca54bb80f773b9ae5ebe24c536f1c5877b0f8c954379b24bd06,4.0,0.5688409805297852,0.2284333616732714,0.4252562503273795
239063,train,38942,4905,correct,1,g4-correct/38942-1.png,3b593cf6a990746d37f3efca19b8356680fffd7edb35df15f5181863a522e48b,6756f9274e866ca54bb80f773b9ae5ebe24c536f1c5877b0f8c954379b24bd06,4.0,0.6184923648834229,0.10657421160231309,0.3651222009307018
239063,train,38942,4905,wrong,0,g4-wrong/38942-0.png,33c2efdd13b39e80aa063b6edbe5138e8b45d791eac1a462ef7af79d497276e2,6756f9274e866ca54bb80f773b9ae5ebe24c536f1c5877b0f8c954379b24bd06,4.0,0.6291914582252502,0.11557736263631575,0.40914273094467896
239063,train,38942,4905,wrong,1,g4-wrong/38942-1.png,f32e7d655415ffa937e963a4af11bad90f038439c485189e7cf331e3e58e3409,6756f9274e866ca54bb80f773b9ae5ebe24c536f1c5877b0f8c954379b24bd06,4.0,0.564511775970459,0.18468679823854328,0.3097329823411349
239063,train,4905,17344,correct,0,g4-correct/4905-0.png,37a18e2d776764cdd02ddb4613de225bcfff07b844edc1d3384d1af3f35eb5e8,232ae311abc85f162496cc1486aef8d8928ea428f00d77ec4e79c0b70f3aac41,4.0,0.5436376929283142,0.14557522030633455,0.2522893097553694
239063,train,4905,17344,correct,1,g4-correct/4905-1.png,869cdf771850cbeab4ec3377635399f0d892a5cab7429997a1c321c6cfca98e0,232ae311abc85f162496cc1486aef8d8928ea428f00d77ec4e79c0b70f3aac41,4.0,0.6307271122932434,-0.005744342244100882,0.26229511418950086
239063,train,4905,17344,wrong,0,g4-wrong/4905-0.png,a2f5c1bcd195bdd01595c10fb9fc7583dce39b76f8521fb1f6c78f3725b6760e,232ae311abc85f162496cc1486aef8d8928ea428f00d77ec4e79c0b70f3aac41,4.0,0.48002249002456665,-0.07503711577898675,0.33429544663119487
239063,train,4905,17344,wrong,1,g4-wrong/4905-1.png,1f2e977635497d3df268e5bdd8bb540318d751c0a92cfb2b8ba5cf35b7c15dbe,232ae311abc85f162496cc1486aef8d8928ea428f00d77ec4e79c0b70f3aac41,4.0,0.48226338624954224,-0.21588031106336383,0.3894321050495575
239063,train,17344,32725,correct,0,g4-correct/17344-0.png,38c475b8c5ffff881c2cfd3ec8a0b6448c672ff72885d8710d848e29e5893855,d75f90f3c918af7779f08413e1b2dfa9f0b7ab7532546f74ce58b50b36b8817d,4.0,0.7689536809921265,0.17291818860050656,0.21310389283566494
239063,train,17344,32725,correct,1,g4-correct/17344-1.png,edf65e7d07a98b54e3fe66784e0205af6c9d96916a453f4f565c100cf91a53cf,d75f90f3c918af7779f08413e1b2dfa9f0b7ab7532546f74ce58b50b36b8817d,4.0,0.7142410278320312,0.022927177391372896,0.21479218680121512
239063,train,17344,32725,wrong,0,g4-wrong/17344-0.png,8da212e06fd35ba238bbe2e03d5492ce62b2175447f66ddef98a4e620c80c57e,d75f90f3c918af7779f08413e1b2dfa9f0b7ab7532546f74ce58b50b36b8817d,4.0,0.4542783200740814,0.015426712906364534,0.11644689570914858
239063,train,17344,32725,wrong,1,g4-wrong/17344-1.png,e88a704a14feb0ec79b7347bdd38266c9bca58342b7eb79b8e036b169d3acdc6,d75f90f3c918af7779f08413e1b2dfa9f0b7ab7532546f74ce58b50b36b8817d,4.0,0.4956277012825012,0.06845433760247534,0.11090806517670772
239063,train,32725,28449,correct,0,g4-correct/32725-0.png,4994238a987b57ac48795a4cbdb1effd5a9ede16d6054ceece532e9a28378fa0,30cb1309cb356060719cfdd1a31df932276e218be091252aa0a0840e43a975a0,4.0,0.9060716032981873,0.47576913329659654,0.1626789296972921
239063,train,32725,28449,correct,1,g4-correct/32725-1.png,5d0c1c43971f775c6208c1a52795860e13d4e9511bd65fd3bff02fe958505752,30cb1309cb356060719cfdd1a31df932276e218be091252aa0a0840e43a975a0,4.0,0.8719949126243591,0.4697401807124765,0.16983241582058714
239063,train,32725,28449,wrong,0,g4-wrong/32725-0.png,96edcc5afd96625ac47ca652a64b8699dd3e47e0ce70dd34b23f9eeec0c40a56,30cb1309cb356060719cfdd1a31df932276e218be091252aa0a0840e43a975a0,4.0,0.5034455060958862,-0.3930550339077036,0.16983542718695863
239063,train,32725,28449,wrong,1,g4-wrong/32725-1.png,39d55432defff47e6a2703a1189524e09447d9727eddd1ad32b04f7d38dc7a1a,30cb1309cb356060719cfdd1a31df932276e218be091252aa0a0840e43a975a0,4.0,0.548456072807312,-0.5031921883476552,0.1567957718789848
239063,train,28449,4723,correct,0,g4-correct/28449-0.png,e13be589e8dff0bcb1f74df671b1babd2d40a62bc15e4a97d7c2ea3e95daf0b1,90d88f3ceba98dfa2fef3ccc0ef7371f2f798a6d92f3a246b5683fc6f9692144,4.0,0.6204228401184082,-0.08996212761781794,0.472642412675288
239063,train,28449,4723,correct,1,g4-correct/28449-1.png,f08bb26051691a2030afdd2047a6beabc7237f00dad16f7599d0dae5a1188175,90d88f3ceba98dfa2fef3ccc0ef7371f2f798a6d92f3a246b5683fc6f9692144,4.0,0.5795485973358154,0.2697637861314575,0.4327164710537159
239063,train,28449,4723,wrong,0,g4-wrong/28449-0.png,b8fe9bcd1d5c7e8f2bdffd39a927daf3a0d73419c71c0b20659a0f942327e0cb,90d88f3ceba98dfa2fef3ccc0ef7371f2f798a6d92f3a246b5683fc6f9692144,4.0,0.6030460000038147,-0.14109847848552817,0.280330036620887
239063,train,28449,4723,wrong,1,g4-wrong/28449-1.png,62d3b9bad9e172cf561f6c0d8d1043e80d138e085a2aa1e35a03183fe2acb31f,90d88f3ceba98dfa2fef3ccc0ef7371f2f798a6d92f3a246b5683fc6f9692144,4.0,0.46333372592926025,-0.05869866714050887,0.3469546578481212
239063,train,4723,70126,correct,0,g4-correct/4723-0.png,bda099532ffe61a41eebf1f3ddede3dcf3a9ed7b583cb8408a41cdc980cc18e2,9b2d92a8a3a0047433a0e8cca9e67818d62ddbeef410226b718fcc0322330a93,4.0,0.5725159049034119,-0.05160388432090444,0.3256696220315558
239063,train,4723,70126,correct,1,g4-correct/4723-1.png,961a62f1c78bf936b40db4e2b403945438fc45a90e5d53410a99d4f5eefc6b47,9b2d92a8a3a0047433a0e8cca9e67818d62ddbeef410226b718fcc0322330a93,4.0,0.5904384255409241,-0.059212797612874214,0.2686449548012306
