image_id,timestep,correct_mse,wrong_mse,delta_mse
16584,950,0.004871588083915412,0.005417893058620393,0.0005463049747049809
40682,950,0.004121046978980303,0.0043449257500469685,0.00022387877106666565
38942,950,0.004280448309145868,0.004508957383222878,0.00022850907407701015
4905,950,0.004952631425112486,0.005059368442744017,0.00010673701763153076
17344,950,0.003598670184146613,0.0040267371805384755,0.00042806699639186263
32725,950,0.0046333675272762775,0.0048576988046988845,0.00022433127742260695
28449,950,0.0035996822407469153,0.004122598213143647,0.0005229159723967314
4723,950,0.0036733003798872232,0.003829147550277412,0.0001558471703901887
70126,950,0.004049115348607302,0.0041065514087677,5.743606016039848e-05
26393,950,0.004567189025692642,0.004586898954585195,1.9709928892552853e-05
33748,950,0.004056261037476361,0.0044061243534088135,0.0003498633159324527
57293,950,0.0043335010996088386,0.004429311491549015,9.581039194017649e-05
20217,950,0.004509679391048849,0.004487262340262532,-2.2417050786316395e-05
15879,950,0.005493973381817341,0.005723346024751663,0.00022937264293432236
69036,950,0.003472903568763286,0.004004254238680005,0.0005313506699167192
3625,950,0.0055471936939284205,0.006002548267133534,0.0004553545732051134
23696,950,0.003525292850099504,0.0036392409238032997,0.00011394807370379567
44010,950,0.004095513606444001,0.004240483394823968,0.0001449697883799672
21652,950,0.005213221185840666,0.005255693453364074,4.2472267523407936e-05
6970,950,0.0027781774406321347,0.003116677515208721,0.0003385000745765865
35190,950,0.0041439649648964405,0.004376774420961738,0.00023280945606529713
50780,950,0.004218192654661834,0.00451036065351218,0.0002921679988503456
45620,950,0.004775870940648019,0.0050581987015903,0.0002823277609422803
27323,950,0.004362534382380545,0.004499903996475041,0.00013736961409449577
51581,950,0.0043647687416523695,0.004612688906490803,0.00024792016483843327
7163,950,0.004379821824841201,0.00448248628526926,0.0001026644604280591
50828,950,0.002970747009385377,0.0036025758017785847,0.0006318287923932076
53785,950,0.00447719416115433,0.004742760327644646,0.0002655661664903164
1851,950,0.004077276447787881,0.004314018180593848,0.00023674173280596733
29558,950,0.0048911666963249445,0.005011795088648796,0.00012062839232385159
59471,950,0.005096997483633459,0.005183337372727692,8.633988909423351e-05
59462,950,0.004446376929990947,0.00455324724316597,0.0001068703131750226
