image_id,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,EfficientNet,SwAV
95,0.03374289735600239,0.6321942857134311,88.67735470941884,95.99198396793588,94.78957915831663,91.88376753507013,0.5916500197237724,0.334852157844215
204,-0.007243343558736626,0.161809980026102,93.08617234468937,97.69539078156312,99.29859719438878,77.05410821643287,0.8880666068372365,0.40818206474180707
318,0.03124212273480737,0.3750315067210839,62.72545090180361,87.47494989979961,27.354709418837675,94.0881763527054,0.947438122571501,0.5930750789485968
356,0.023270399626042534,0.2742105656329513,81.56312625250501,95.99198396793587,81.76352705410821,95.79158316633267,0.9754295047362793,0.5690591422988128
425,-0.015618761084736282,0.18177586209969898,95.69138276553107,99.89979959919839,80.46092184368737,94.98997995991985,0.7807786043312317,0.651331248579491
458,-0.12635861330920709,0.26086294045803665,66.53306613226452,93.38677354709418,87.47494989979961,46.8937875751503,0.8607681199866477,0.384041006947383
637,0.15503406050525043,0.3652336478551428,90.28056112224448,80.9619238476954,86.97394789579158,91.38276553106212,0.9457697417840254,0.5392553948886991
709,-0.0036272755352230717,0.2584298249268435,21.142284569138276,89.27855711422845,98.39679358717436,98.49699398797594,0.4663963141922967,0.5571435915565264
868,-0.015614273921963698,0.06552242040825766,61.02204408817636,38.97795591182364,62.324649298597194,63.326653306613224,0.9933195243361876,0.6288192295056165
1015,-0.3143931890223387,0.5962993228910608,87.17434869739479,92.58517034068137,98.79759519038075,98.89779559118236,0.45958275718579533,0.4083225125290578
1288,0.6257083863487716,0.4354605810990446,89.07815631262525,98.69739478957916,95.89178356713427,99.29859719438878,0.61576650756506,0.25937251461313415
1589,-0.08851189902262581,0.2766614512263086,39.879759519038075,66.23246492985972,84.76953907815631,54.609218436873746,0.8192917410748999,0.47844846570678706
1744,0.6416786645651311,0.4017236466693368,88.77755511022045,95.39078156312625,64.12825651302606,77.05410821643287,0.814233363006871,0.37928526166198323
1818,-0.1652192473355213,0.0818797253816772,54.90981963927855,67.93587174348697,97.29458917835672,86.77354709418837,0.9227083387462865,0.6537951469914494
2070,0.1445522924594616,0.26017828844419866,66.73346693386773,83.26653306613227,97.49498997995991,97.99599198396794,0.5546596133776949,0.45061873965821914
2125,0.05418110173249716,0.33696376473462275,69.53907815631263,96.39278557114228,63.32665330661323,84.96993987975952,0.9722428533498133,0.4877030341643598
2327,0.23827325283187953,0.403512251642014,59.21843687374749,82.66533066132266,82.86573146292585,85.47094188376752,0.8545926455473438,0.5176370710064913
2737,0.02577023547377182,0.1384059763217203,59.81963927855712,69.83967935871743,93.687374749499,94.98997995991985,0.7899711343665465,0.47811321252671246
2795,-0.04227171956818337,0.2239619614757497,87.0741482965932,82.36472945891784,75.1503006012024,74.14829659318637,0.9242926631351173,0.584883677211854
2980,0.06133158730841176,0.07897274522868203,52.60521042084168,82.96593186372746,91.68336673346693,96.29258517034069,0.6715508193733737,0.5079076924845791
3338,0.31785469116068177,0.27387789189925155,97.49498997995991,81.96392785571142,88.67735470941884,64.32865731462925,0.9542863482481898,0.6120874290050975
3344,0.06627149638196392,0.20224847651532946,72.34468937875752,44.188376753507015,53.0060120240481,73.94789579158316,0.9717012035006594,0.6401168240269228
3368,0.030232493699634516,0.1995508698899145,78.0561122244489,98.59719438877755,98.09619238476954,95.79158316633266,0.6763233305577635,0.3672847854464727
3731,0.0022852046908803797,0.4361230436817891,90.6813627254509,93.7875751503006,98.79759519038076,98.49699398797594,0.8147211499394902,0.3571707226739974
3803,0.40468284485815875,0.5514138745824396,86.37274549098197,72.84569138276552,16.633266533066134,87.374749498998,0.9256537269291136,0.5928601976760048
4292,-0.02796597958683851,0.3287737681259172,58.21643286573146,53.00601202404809,90.98196392785572,43.987975951903806,0.9321612394122396,0.4540474894694802
4409,0.12454229259757957,0.27155835677560053,91.98396793587175,97.09418837675351,82.96593186372746,93.48697394789579,0.8829136862314951,0.6149795031006893
4476,0.12492111141046973,0.49279434239634057,83.76753507014028,82.06412825651302,84.3687374749499,47.494989979959925,0.8575130211742272,0.39635132540156914
4509,-0.0038193470581052436,0.16603523939340575,74.04809619238478,95.29058116232466,46.09218436873748,96.8937875751503,0.9585567741845271,0.5284921088722323
4927,0.04251169690545295,0.22332637253255244,32.86573146292585,72.34468937875752,84.2685370741483,90.78156312625251,0.8936241827475122,0.49267133935734214
4967,0.06466143101980826,0.31227193612645743,82.96593186372746,88.57715430861722,98.59719438877755,95.59118236472946,0.7295440910748369,0.43572240446827143
5340,-0.3163927275222854,0.10920436161376387,55.41082164328657,69.83967935871743,99.19839679358716,99.89979959919839,0.7898155715863617,0.49771904281195983
5582,0.19005244135071683,0.6300321334946246,96.6933867735471,100.0,99.89979959919839,99.79959919839679,0.3449747922750067,0.26099753804597636
5656,-0.05961556809198845,0.1699881661377941,38.97795591182365,94.78957915831663,86.97394789579158,69.93987975951904,0.9476514473754367,0.6542241327347613
5683,0.01685141466399368,0.40411311262447475,32.965931863727455,35.571142284569135,31.56312625250501,93.68737474949899,0.971212324418838,0.5038625535979604
5790,-0.17021614992545303,0.1782677763809343,65.53106212424849,76.15230460921843,72.0440881763527,90.4809619238477,1.0118329788660163,0.5825018867321238
5929,-0.11979520806653077,0.3560806569150724,64.52905811623246,96.19238476953907,74.14829659318637,55.611222444889776,0.7969633921908056,0.44539379718143723
6315,0.2837110134794443,0.3456246528728275,79.85971943887776,75.0501002004008,72.14428857715431,95.39078156312624,0.9354725395441456,0.5407961893080487
6360,-0.03946341789976358,0.18595043659999322,92.78557114228457,72.34468937875751,66.83366733466934,86.87374749498997,0.9121611503545088,0.5088475399440808
6454,0.10986409103304365,0.18659784420009243,69.73947895791582,96.8937875751503,95.59118236472946,99.19839679358716,0.6660044442243664,0.4054503252370073
6603,0.05869233633992989,0.14424514206474132,65.5310621242485,77.15430861723446,19.639278557114228,77.75551102204409,0.9817914964182539,0.5834294369233151
6750,0.003273136979467987,0.5005889497453706,77.65531062124248,88.97795591182364,93.7875751503006,96.69338677354709,0.8217532233779952,0.6024281631991715
6759,-0.169840078612239,0.36338034236694355,66.53306613226452,97.99599198396794,98.59719438877755,98.59719438877755,0.4569309787163695,0.3016615860228533
6770,0.12244000670586248,0.2931129462151827,36.57314629258517,84.46893787575151,97.29458917835672,97.49498997995991,0.6147171286027311,0.45413183182149547
6991,-0.04468165521216488,0.11534500328446287,52.705410821643284,59.018036072144284,48.69739478957915,77.65531062124248,0.7465298394653695,0.4089091479868337
7306,0.07409086639799183,0.26934612099222865,80.46092184368737,94.28857715430861,97.89579158316633,97.69539078156312,0.68747786042613,0.4133491510589513
7355,-0.08065599610167375,0.10886477640127692,51.10220440881763,80.66132264529058,63.62725450901804,79.65931863727455,0.9760966483197735,0.6118598052676564
7899,-0.03705218587084701,0.21465665906788214,61.122244488977955,84.86973947895791,99.6993987975952,98.39679358717434,0.6790636217738812,0.3731976659180234
8061,0.12363268869560476,0.19613441964791398,98.59719438877755,99.29859719438878,96.59318637274549,96.19238476953907,0.7779360824656815,0.47106302304889736
8215,0.07806130273921205,0.19866395525973074,72.34468937875752,94.68937875751503,98.49699398797594,97.29458917835672,0.7023228603344064,0.46287081322416923
8234,-0.02077460849156834,0.2583204569246509,92.18436873747495,97.69539078156313,96.39278557114228,93.5871743486974,0.8181060437942085,0.39993177090969434
8238,0.22203574709675442,0.3783884174673001,38.17635270541082,59.719438877755515,59.6192384769539,75.65130260521042,0.9573622580070815,0.619645338788176
8275,0.012877416737047644,0.4038630975903241,43.28657314629259,78.55711422845691,93.68737474949899,81.26252505010021,0.8393608858090172,0.5260572449850389
8367,0.32759403884190724,0.4496841954080396,93.687374749499,85.57114228456913,97.99599198396794,95.39078156312625,0.7545904381573241,0.41537068114687475
8828,0.027507603042578065,0.28240666203399395,73.34669338677355,73.94789579158316,95.19038076152304,99.09819639278557,0.7866667346001713,0.44953256623183807
8862,0.13282724426992498,0.27973908078434756,93.7875751503006,97.59519038076152,98.19639278557113,99.49899799599197,0.7196845052619338,0.582904685099507
8926,0.14580249459696235,0.16426643923401985,85.97194388777555,91.08216432865731,95.79158316633266,60.22044088176353,0.7947200870384112,0.489410921851509
9188,0.008296205555949454,0.41158170494713314,68.7374749498998,94.98997995991985,92.38476953907815,95.99198396793588,0.8824422313058635,0.36022621418893785
9298,0.06826353590215598,0.25903908408950604,81.86372745490982,94.58917835671343,99.79959919839679,86.77354709418837,0.6305771212976413,0.3243845816763443
9376,0.17873961634128951,0.6201778228220642,81.06212424849699,95.79158316633266,99.59919839679358,97.69539078156312,0.38544622664245654,0.2327303600680411
9712,-0.09611232719783444,0.13689097277759188,60.62124248496994,58.016032064128254,49.19839679358718,42.68537074148297,0.9993866908724266,0.6397965212304867
