image_id,candidate,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,EfficientNet,SwAV
95,0,-0.03411826520813917,0.6816765213109716,89.57915831663327,95.19038076152304,95.79158316633266,96.39278557114228,0.4976172866113975,0.3331789516020316
95,1,-0.1458984526473062,0.616528832371767,82.76553106212425,96.19238476953907,92.78557114228457,97.39478957915831,0.5283001771683437,0.30022885242505215
204,0,-0.10826729818675765,0.12515811126802248,98.19639278557113,99.59919839679358,98.59719438877755,93.5871743486974,0.8090753394012917,0.41379848356487914
204,1,-0.26706929390141326,0.15512646597513302,66.13226452905812,98.39679358717434,99.19839679358718,95.39078156312625,0.8399496407095508,0.4072803680240117
318,0,0.035611284055807185,0.4459635378359139,59.719438877755515,91.78356713426854,19.03807615230461,92.78557114228457,0.9650050484024294,0.5301802957727482
318,1,0.09361614897817255,0.4331084880165041,59.118236472945895,90.98196392785572,60.120240480961925,79.95991983967936,0.9234371320225605,0.5152939391906459
356,0,-0.016717049259497407,0.31696284131722396,96.39278557114228,97.99599198396794,24.248496993987974,96.9939879759519,0.9878940692332168,0.6051269864914901
356,1,0.15289956021732465,0.3130710539652723,92.58517034068137,97.1943887775551,34.2685370741483,99.59919839679358,1.0092677559798529,0.5129298467542978
425,0,-0.3120277897943214,0.17289947617691487,98.19639278557113,99.19839679358718,98.99799599198397,90.5811623246493,0.7526624842386167,0.4680942755817702
425,1,-0.08105034314816593,0.18065578338286672,99.39879759519037,99.39879759519037,98.59719438877755,99.79959919839679,0.7518123087271809,0.5624467624855731
458,0,-0.11012990039041154,0.23754141402321904,57.71543086172345,87.97595190380761,99.79959919839679,91.78356713426854,0.8104338181844614,0.3388608272981365
458,1,-0.17274796394561093,0.22295538272674345,84.3687374749499,100.0,98.19639278557113,77.55511022044088,0.75835472084517,0.30350345756892716
637,0,0.07855496648887533,0.3607227822587386,99.79959919839679,95.39078156312625,71.7434869739479,9.218436873747494,0.9852389914827517,0.5840811101874608
637,1,0.1583856850497147,0.3540180267733607,81.76352705410822,70.74148296593187,36.67334669338677,17.43486973947896,0.9637539204375665,0.5034024202906826
709,0,-0.11277248021722451,0.2581755645503388,40.08016032064128,92.38476953907816,95.59118236472945,99.39879759519037,0.6575442446592663,0.5748888036761334
709,1,0.030339138667005345,0.2839982641467958,2.80561122244489,55.11022044088176,96.9939879759519,100.0,0.6301006894687792,0.5590351185958143
