image_id,candidate,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,EfficientNet,SwAV
95,0,0.07820189312774461,0.6243856053020144,85.17034068136272,98.39679358717434,95.99198396793587,96.9939879759519,0.6035825912751078,0.312316326845522
95,1,-0.24151305744212723,0.39476751531535803,83.96793587174348,93.5871743486974,95.59118236472945,96.39278557114228,0.6221949878888074,0.3659237162774184
204,0,0.005255483291324765,0.1272285337720261,93.18637274549098,99.59919839679358,98.79759519038076,100.0,0.7370307096292902,0.37583856801515647
204,1,-0.18173112595588398,0.17785284858945322,41.883767535070135,96.9939879759519,98.59719438877755,98.99799599198397,0.867914784927514,0.49873468449825265
318,0,-0.056981490009671634,0.40839733874741196,51.503006012024045,64.72945891783567,81.1623246492986,74.74949899799599,1.0268115738171926,0.6188709162298629
318,1,0.21918152573645558,0.4563366840386248,68.5370741482966,68.7374749498998,98.79759519038076,95.59118236472945,1.0025033586513614,0.5851291892768617
356,0,0.20062749216042372,0.2617380202565364,90.38076152304609,75.1503006012024,94.78957915831663,87.97595190380761,0.796157026919873,0.5520510106326753
356,1,0.03753288693511526,0.27978011789022766,90.98196392785572,58.717434869739485,89.57915831663327,98.79759519038076,1.0258819664403598,0.6771704964102633
425,0,0.08871067851755399,0.19493316589329057,99.19839679358718,99.39879759519037,98.99799599198397,78.75751503006012,0.8484298053208302,0.5727149726083756
425,1,0.11592151612559047,0.19914300573271282,81.56312625250501,82.16432865731463,77.75551102204409,95.79158316633266,0.9092621725038671,0.6168164664129505
458,0,-0.006785211103603336,0.2610849258295419,83.36673346693387,95.39078156312625,91.98396793587175,92.58517034068137,0.9069451371192898,0.3641282753675681
458,1,-0.08442418858920327,0.2053864788939986,96.59318637274549,98.39679358717434,92.38476953907816,94.78957915831663,0.9307479182157782,0.3926862728458351
637,0,0.07283782660741313,0.4126930429902222,99.19839679358718,98.99799599198397,3.2064128256513023,32.66533066132264,0.9706448715440901,0.6004574234518283
637,1,0.11592625393344776,0.383999432139539,94.78957915831663,86.17234468937876,53.106212424849694,20.841683366733466,0.9675468925730657,0.592126215217475
709,0,-0.07065922450323496,0.24159936784896655,11.422845691382765,71.14228456913828,96.79358717434869,98.19639278557113,0.7132252340109192,0.5164976903528244
709,1,-0.01774877813875164,0.27022238159044604,53.707414829659314,82.96593186372746,99.59919839679358,99.59919839679358,0.37932327137071775,0.45301416069869804
868,0,-0.1414289655133276,0.07652977210532612,61.923847695390776,92.58517034068137,34.86973947895792,86.57314629258516,0.9563573252354555,0.5033927896033465
868,1,0.05856162798470262,0.0615379563274406,86.77354709418837,56.51302605210421,14.228456913827655,52.90581162324649,1.0140799274249757,0.5634576307086461
1015,0,0.09404741400991033,0.5730174983999543,98.39679358717434,97.39478957915831,99.79959919839679,98.99799599198397,0.40967720487902093,0.44411811351550845
1015,1,-0.21534694945175845,0.5500102034558004,96.79358717434869,96.19238476953907,97.79559118236473,98.19639278557113,0.5335248774772523,0.4343225834982024
1288,0,0.36395941570719076,0.36428280800084484,98.79759519038076,99.19839679358718,98.79759519038076,98.59719438877755,0.5825561943375872,0.29048257611292494
1288,1,0.4641279553082448,0.40192173223816563,99.19839679358718,99.39879759519037,99.39879759519037,99.79959919839679,0.6439299691773194,0.29433590532704945
