image_id,candidate,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,EfficientNet,SwAV
95,0,-0.05823322615730661,0.739708510945511,94.58917835671342,97.99599198396794,97.1943887775551,97.79559118236473,0.5006694050589806,0.2684580077115163
95,1,-0.12193026570781129,0.6232558345245359,70.94188376753507,94.18837675350701,95.39078156312625,98.99799599198397,0.5078848938709448,0.25040505266912194
204,0,-0.09444972165659385,0.13874482303602634,98.39679358717434,99.79959919839679,95.39078156312625,98.59719438877755,0.7378093369157859,0.3892760526326783
204,1,-0.22448536430145624,0.14935333776591236,47.29458917835671,96.9939879759519,99.19839679358718,95.59118236472945,0.7204896071807585,0.4309047932808331
318,0,0.08941057367411798,0.41006409473375344,63.126252505010015,94.38877755511022,23.246492985971944,79.75951903807615,0.9424719549025535,0.5327018842731228
318,1,0.26679725253388625,0.48258779379429306,77.55511022044088,92.98597194388778,71.34268537074149,91.58316633266533,0.9695860234236444,0.5150110406178444
356,0,-0.0009798261487219792,0.2983254662838438,98.19639278557113,91.38276553106212,44.68937875751503,100.0,0.9902808788520835,0.5437616625305983
356,1,0.01731378479227157,0.3267639552467917,52.90581162324649,62.725450901803605,92.78557114228457,93.9879759519038,0.9296603275634225,0.6706220368118241
425,0,-0.3291523310499085,0.16787952236469722,99.79959919839679,98.59719438877755,32.26452905811623,89.57915831663327,0.8194642630681755,0.5330629372344999
425,1,-0.1360644935939943,0.1564354026314354,99.59919839679358,99.39879759519037,99.19839679358718,99.59919839679358,0.8584262162455117,0.5973142957504831
458,0,-0.0669049412896355,0.24397411800584462,42.88577154308617,81.3627254509018,97.99599198396794,88.37675350701403,0.7832838022176144,0.3304667395677593
458,1,-0.14057288867152623,0.2308675348242413,93.78757515030061,99.79959919839679,98.79759519038076,75.35070140280561,0.7169295263960966,0.3412043943261247
637,0,0.15926732809017036,0.39172734816222526,82.56513026052104,83.56713426853707,40.480961923847694,96.79358717434869,0.9251965962936766,0.5058006056302422
637,1,0.07459211444484404,0.3701863953002173,89.77955911823648,87.7755511022044,34.66933867735471,31.663326653306612,0.9758159709584041,0.6108529865199256
709,0,-0.07078458578321004,0.2273060612757693,83.76753507014027,99.19839679358718,96.79358717434869,98.99799599198397,0.584295876288166,0.5273422340396723
709,1,0.06658862371890184,0.31129919379483756,1.002004008016032,92.38476953907816,100.0,99.79959919839679,0.5350312971158906,0.5898984798439466
868,0,-0.1429374908080442,0.07757498813646685,35.07014028056113,76.75350701402806,50.300601202404806,91.98396793587175,1.0012440748281255,0.4974070152941964
868,1,0.009381728060376427,0.06453007283253057,83.96793587174348,73.74749498997996,55.31062124248497,89.77955911823648,0.964627876019343,0.5216806618734837
1015,0,0.17735896741912144,0.5162875791007684,95.39078156312625,89.97995991983969,95.99198396793587,99.59919839679358,0.6515549466226147,0.5404842467529303
1015,1,-0.22422524867270086,0.5228954705510087,82.16432865731463,91.38276553106212,96.59318637274549,99.19839679358718,0.5511149041741219,0.44716993782540193
1288,0,0.05051416710703313,0.3404709016237879,97.79559118236473,95.19038076152304,45.29058116232465,72.74549098196393,0.8519947204833005,0.39353696979024866
1288,1,0.5600138772450721,0.40803242662875,92.58517034068137,98.79759519038076,94.78957915831663,97.39478957915831,0.7918119186228554,0.338091608928081
1589,0,-0.04093644855378364,0.16796401935170388,86.97394789579158,87.374749498998,97.99599198396794,91.18236472945893,0.7369141568065111,0.44746924110951547
1589,1,-0.09766982025373691,0.21984833670091808,14.829659318637276,71.7434869739479,90.78156312625251,85.77154308617234,1.0058731048484728,0.5562355706380209
1744,0,0.6549788361426134,0.38507378275780735,97.99599198396794,97.1943887775551,99.19839679358718,99.39879759519037,0.6223649372572851,0.34481912374416657
1744,1,0.7033736352074975,0.3979014266446897,94.18837675350701,95.79158316633266,92.38476953907816,98.99799599198397,0.8175899765309502,0.3411354550221348
1818,0,-0.07343788902461802,0.09076317391012864,90.78156312625251,100.0,93.78757515030061,97.59519038076152,0.9550482079634626,0.6241704702516946
1818,1,-0.007972226492983564,0.0915449976411506,39.478957915831664,93.9879759519038,74.34869739478958,29.859719438877757,1.0429506218314806,0.6877217160721776
2070,0,-0.020523160766802936,0.292752389562998,47.29458917835671,73.74749498997996,98.19639278557113,97.39478957915831,0.4173699566293677,0.34748347349086406
2070,1,0.1288517906118761,0.25752002452680073,75.55110220440882,76.35270541082164,97.1943887775551,99.59919839679358,0.625846876512666,0.49674573549186607
2125,0,0.1365415307631125,0.3043328243678558,20.64128256513026,87.97595190380761,95.59118236472945,92.18436873747495,0.9447238438961818,0.4372458372928347
2125,1,-0.0386969623151338,0.33912463167576967,44.08817635270541,37.87575150300601,50.300601202404806,97.59519038076152,0.9649173616201607,0.45090642787744606
2327,0,0.5677874796492011,0.4780701615811407,98.39679358717434,91.38276553106212,94.58917835671342,98.99799599198397,0.82293590233522,0.5912045685510374
2327,1,0.12136972809271229,0.4319044030093085,61.523046092184366,95.19038076152304,82.16432865731463,90.78156312625251,0.8837333150179184,0.5079180624624573
2737,0,-0.028221686538213896,0.1684440005277648,38.877755511022045,73.14629258517033,77.75551102204409,88.37675350701403,0.984507477980277,0.6397505937009468
2737,1,0.12928989566554566,0.10658133594896134,84.3687374749499,99.59919839679358,95.79158316633266,97.39478957915831,0.8738054396256905,0.5188795175122882
2795,0,0.020988047423183633,0.20029855368542177,98.79759519038076,91.78356713426854,3.2064128256513023,97.39478957915831,1.0007244100230237,0.6168694213308865
2795,1,-0.08800162380263402,0.19730013059270646,94.18837675350701,99.39879759519037,97.39478957915831,99.79959919839679,0.9020110270753443,0.4948548123361658
2980,0,-0.043654380738744114,0.098700000869002,17.43486973947896,93.78757515030061,100.0,100.0,0.5896691389736552,0.503420844991446
2980,1,-0.03768471453241018,0.08702013603157144,99.39879759519037,100.0,99.19839679358718,96.79358717434869,0.43268205556761585,0.3155793144323741
3338,0,0.1940520690070921,0.39833770496614074,24.248496993987974,88.97795591182364,84.96993987975952,79.75951903807615,0.9843841551665637,0.5161867380128918
3338,1,0.3597582656553014,0.32269167736953225,88.37675350701403,88.17635270541082,73.54709418837675,95.39078156312625,1.0067097547967547,0.616319316314033
3344,0,-0.01201027909746545,0.2191461812822623,94.78957915831663,95.19038076152304,87.7755511022044,2.004008016032064,0.8722897696707048,0.5524549487685513
3344,1,0.011206052197601542,0.3013494449388922,65.13026052104209,84.5691382765531,97.1943887775551,4.809619238476954,0.956063794942161,0.615484155561536
3368,0,0.07197228627434897,0.3000265961368748,96.19238476953907,88.37675350701403,93.78757515030061,91.78356713426854,1.043944881891718,0.6944892981019365
3368,1,-0.08386814302508093,0.2651925182689646,22.84569138276553,95.79158316633266,96.79358717434869,90.5811623246493,0.8483611142838416,0.5378561830167866
3731,0,0.1616222868586778,0.4078437719913469,94.58917835671342,87.97595190380761,87.374749498998,94.58917835671342,0.9467292749966161,0.5460357721284502
3731,1,-0.24419063417820958,0.4017070113568782,82.56513026052104,89.77955911823648,99.79959919839679,94.58917835671342,0.8356309297564051,0.44470943768457594
