image_id,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,EfficientNet,SwAV
95,-0.09008174593255895,0.6814821727350235,82.76553106212424,96.09218436873748,96.29258517034069,98.39679358717436,0.5042771494649627,0.2594315301903191
204,-0.15946754297902505,0.14404908040096936,72.84569138276552,98.39679358717434,97.29458917835672,97.0941883767535,0.7291494720482722,0.4100904229567557
318,0.17810391310400212,0.4463259442640233,70.34068136272545,93.687374749499,47.294589178356716,85.67134268537075,0.956028989163099,0.5238564624454836
356,0.008166979321774796,0.31254471076531776,75.5511022044088,77.05410821643287,68.73747494989979,96.99398797595191,0.9599706032077531,0.6071918496712112
425,-0.2326084123219514,0.1621574624980663,99.6993987975952,98.99799599198397,65.7314629258517,94.58917835671343,0.8389452396568436,0.5651886164924915
458,-0.10373891498058087,0.23742082641504297,68.33667334669339,90.5811623246493,98.39679358717436,81.86372745490982,0.7501066643068555,0.335835566946942
637,0.1169297212675072,0.3809568717312213,86.17234468937876,85.67134268537075,37.5751503006012,64.22845691382764,0.9505062836260403,0.558326796075084
709,-0.0020979810321540976,0.26930262753530343,42.38476953907815,95.79158316633267,98.39679358717434,99.39879759519039,0.5596635867020283,0.5586203569418094
868,-0.06677788137383388,0.07105253048449871,59.5190380761523,75.250501002004,52.80561122244489,90.88176352705412,0.9829359754237342,0.50954383858384
1015,-0.02343314062678971,0.5195915248258886,88.77755511022045,90.6813627254509,96.29258517034069,99.39879759519039,0.6013349253983683,0.4938270922891661
1288,0.30526402217605264,0.374251664126269,95.19038076152304,96.99398797595191,70.04008016032064,85.07014028056112,0.8219033195530779,0.3658142893591648
1589,-0.06930313440376028,0.193906178026311,50.90180360721443,79.55911823647295,94.38877755511022,88.47695390781564,0.8713936308274919,0.5018524058737681
1744,0.6791762356750555,0.39148760470124855,96.09218436873748,96.49298597194388,95.79158316633267,99.19839679358716,0.7199774568941177,0.3429772893831507
1818,-0.040705057758800796,0.09115408577563962,65.13026052104209,96.99398797595191,84.0681362725451,63.72745490981964,0.9989994148974716,0.6559460931619361
2070,0.05416431492253658,0.2751362070448994,61.42284569138276,75.0501002004008,97.69539078156312,98.49699398797594,0.5216084165710169,0.42211460449136506
2125,0.04892228422398935,0.32172872802181274,32.364729458917836,62.925851703406806,72.94589178356713,94.88977955911824,0.9548206027581713,0.4440761325851404
2327,0.3445786038709567,0.45498728229522456,79.95991983967936,93.28657314629258,88.37675350701403,94.88977955911824,0.8533346086765692,0.5495613155067474
2737,0.05053410456366588,0.13751266823836306,61.62324649298597,86.37274549098196,86.77354709418837,92.88577154308618,0.9291564588029837,0.5793150556066176
2795,-0.03350678818972519,0.1987993421390641,96.49298597194388,95.59118236472946,50.300601202404806,98.59719438877755,0.951367718549184,0.5558621168335262
2980,-0.04066954763557715,0.09286006845028671,58.416833667334664,96.8937875751503,99.59919839679358,98.39679358717434,0.5111755972706356,0.40950007971191005
3338,0.27690516733119674,0.3605146911678365,56.312625250501,88.57715430861722,79.25851703406813,87.5751503006012,0.9955469549816592,0.5662530271634625
3344,-0.0004021134499319536,0.26024781311057726,79.95991983967936,89.87975951903807,92.48496993987976,3.4068136272545093,0.9141767823064328,0.5839695521650436
3368,-0.0059479283753659795,0.2826095572029197,59.5190380761523,92.08416833667334,95.29058116232466,91.18236472945893,0.9461529980877799,0.6161727405593616
3731,-0.04128417365976589,0.4047753916741126,88.57715430861722,88.87775551102204,93.5871743486974,94.58917835671342,0.8911801023765106,0.4953726049065131
3803,0.36569800101085714,0.5080695073227715,85.47094188376752,89.47895791583167,99.59919839679358,96.6933867735471,0.5630206532775328,0.3118665906943257
4292,-0.0548718525383335,0.32381945521975275,48.296593186372746,78.85771543086172,90.18036072144288,66.83366733466934,0.893522611360084,0.4374683845018428
4409,0.04371531117139723,0.27462242135383946,68.8376753507014,98.19639278557113,99.59919839679358,99.6993987975952,0.7508903424149883,0.40469418943400887
4476,0.1143934512185644,0.4293537020016024,70.84168336673346,78.75751503006012,60.921843687374746,58.11623246492986,0.9162639787993626,0.52892136353814
4509,0.16157103556669003,0.17604618068615535,84.06813627254509,95.59118236472946,1.402805611222445,50.501002004008015,0.9500637916609929,0.5955357124664138
4927,0.045750675495801224,0.23661780525960835,76.55310621242484,44.68937875751504,97.39478957915831,99.49899799599199,0.9101318299647455,0.5107164885170301
4967,0.05974870652558795,0.3251953263705137,79.75951903807615,96.29258517034069,97.49498997995991,97.89579158316633,0.6204734024190859,0.4073463217061258
5340,-0.24432307190120353,0.11711353140171968,64.92985971943888,56.2124248496994,98.99799599198397,88.37675350701403,0.828695218717701,0.5064868301854412
5582,0.1373126183706419,0.6527835617981037,92.88577154308616,99.89979959919839,99.6993987975952,99.89979959919839,0.32729594326298656,0.2005962970947226
5656,-0.006572209922572082,0.14266632816203417,58.31663326653306,94.28857715430863,99.39879759519039,97.09418837675351,0.822602650008619,0.521731211178577
5683,0.0077684697533666885,0.397348672229379,78.0561122244489,66.13226452905812,44.08817635270541,95.09018036072145,0.9431045179088469,0.5379848990352455
5790,-0.14485921010692807,0.18470012137211506,59.61923847695391,53.90781563126252,71.9438877755511,85.37074148296594,0.9855211909744089,0.6793600797042711
5929,-0.07479080810642993,0.31497576567309715,61.22244488977957,90.6813627254509,88.87775551102204,56.2124248496994,0.8290251555925838,0.4533653867213159
6315,0.2909002668009766,0.3283856478252557,84.76953907815631,56.2124248496994,93.2865731462926,99.39879759519039,0.8780793922734578,0.5160098226479802
6360,0.015096786059636234,0.17091027710786855,90.4809619238477,99.29859719438878,91.08216432865731,87.97595190380761,0.8791402574942737,0.44609862327418903
6454,-0.17557030631226522,0.14891790408966515,71.84368737474949,84.4689378757515,98.89779559118236,98.69739478957916,0.7041134186718725,0.44878245315337273
6603,0.0632002841315864,0.12231450777288899,86.17234468937876,21.743486973947896,33.166332665330664,66.73346693386773,0.971600591432861,0.6294111250933959
6750,0.010861083768577508,0.36650058547508146,90.78156312625251,79.35871743486973,92.78557114228457,96.69338677354709,0.7090659783376195,0.5490706674199077
6759,-0.04856846731379365,0.3232020639979789,84.86973947895791,96.79358717434869,98.29659318637275,97.49498997995991,0.5021373718524665,0.3353334529142358
6770,0.13723072543134812,0.26698842235699294,47.69539078156313,63.126252505010015,97.59519038076152,97.99599198396794,0.5411535092986519,0.5034610814605451
6991,-0.08559523509302044,0.1123616250839982,77.75551102204409,69.83967935871743,55.611222444889776,82.66533066132264,0.9924955779914111,0.4733815172886647
7306,0.02722419362319658,0.27759715098582294,77.15430861723448,95.09018036072143,96.19238476953907,78.15631262525051,0.684538786082219,0.33190115325844727
7355,-0.06328012378315091,0.11174165878052805,70.24048096192385,81.76352705410822,80.46092184368737,78.85771543086173,0.949371433045084,0.5664727531955431
7899,-0.0313530515577862,0.19281541250515705,93.5871743486974,77.75551102204409,99.39879759519039,98.69739478957916,0.6669533235773439,0.3474081576980841
8061,0.09298037883037542,0.1628812974990928,95.79158316633266,98.69739478957916,99.49899799599199,95.99198396793588,0.6592740529538174,0.37683151501506806
8215,0.18163273606268354,0.21437769552801228,80.36072144288578,87.374749498998,94.48897795591182,96.59318637274549,0.7353821294747549,0.5078649630140813
