image_id,candidate,PixCorr,SSIM,AlexNet2,AlexNet5,Inception,CLIP_identification,EfficientNet,SwAV
95,0,0.012982281120045739,0.6868984935988095,88.57715430861724,97.39478957915831,82.16432865731463,92.38476953907816,0.5283591426572174,0.37842526889431227
95,1,-0.1502815362995551,0.6508306253800229,87.374749498998,97.59519038076152,89.57915831663327,90.98196392785572,0.7531591650382239,0.35739719038705087
204,0,0.05136949840337535,0.1078509084554036,99.19839679358718,97.79559118236473,92.38476953907816,98.59719438877755,0.8602406266028639,0.4701645478569112
204,1,0.2132711146122837,0.18663210715822032,68.13627254509018,95.99198396793587,92.78557114228457,90.38076152304609,0.9250032933500285,0.4967774859252474
318,0,0.026127385483645793,0.4063011564658026,23.446893787575153,78.95791583166333,14.228456913827655,89.37875751503006,0.9653608735077899,0.6288331818222622
318,1,0.19616181392167317,0.42623648218534976,85.97194388777555,82.36472945891784,32.46492985971944,59.919839679358724,0.9611716458123218,0.5441944155434771
356,0,0.022266700595008255,0.32637308989242203,69.53907815631263,25.0501002004008,30.861723446893784,99.79959919839679,0.9352438849564885,0.5822924633807648
356,1,0.10979148374948103,0.3458686701285065,96.39278557114228,71.14228456913828,65.7314629258517,87.97595190380761,1.0453217631263327,0.6421355196816608
425,0,-0.28898429790863134,0.17835395257684314,99.19839679358718,100.0,100.0,100.0,0.7395281389607944,0.5269914409566926
425,1,-0.0024717720167876265,0.1613573779305803,100.0,100.0,100.0,100.0,0.7267024772749332,0.5752812550067483
458,0,-0.11748918566337493,0.31982459560074294,51.503006012024045,74.14829659318637,94.98997995991984,78.95791583166333,0.9087208947394179,0.4615894829669802
458,1,-0.16762858525012211,0.23041488997089554,75.35070140280561,98.79759519038076,95.99198396793587,56.1122244488978,0.7899338320658325,0.4094005018359581
637,0,0.13655767360343282,0.37472762408840204,85.97194388777555,94.78957915831663,97.39478957915831,98.59719438877755,0.9030514623268762,0.5302755093622586
